X;Y;Z;Strati;Cutoff
549751.8105;7816684.969;-8836.69043;0;0.67139843
551701.8105;7818073.949;-8778.019531;0;0.817614164
549939.3105;7817548.387;-8848.80957;0;0.766182596
548889.3105;7821227.309;-8963.900391;0;0.444085989
548939.3105;7821133.457;-8968.570313;0;0.589389843
552301.8105;7820232.5;-8802.400391;0;0.546939538
552014.3105;7817998.871;-8786.230469;0;0.784774484
550039.3105;7819143.84;-8838.240234;0;0.738710856
551789.3105;7819932.18;-8818.839844;0;0.503958367
549076.8105;7821133.457;-8966.889648;0;0.448873325
551164.3105;7820983.297;-8886.570313;0;0.338517892
549164.3105;7818167.797;-8896.69043;0;0.506966689
551939.3105;7820082.34;-8773.769531;0;0.410915665
552201.8105;7817060.367;-8726.889648;0;0.326247009
552039.3105;7821752.867;-8847.639648;0;0.030755491
551401.8105;7821171;-8894.30957;0;0.585472125
552214.3105;7820720.52;-8831.269531;0;0.292591532
551914.3105;7817567.16;-8789.259766;0;0.013767675
551189.3105;7817980.098;-8791.530273;0;0.425516338
549651.8105;7820138.648;-8907.269531;0;0.238658974
551076.8105;7818693.359;-8820.589844;0;0.295531087
552326.8105;7820532.82;-8817.519531;0;0.36213422
550351.8105;7818393.039;-8845.980469;0;0.509198011
552101.8105;7818486.891;-8812.25;0;0.383670356
548889.3105;7818186.57;-8913.30957;0;0.279105408
549539.3105;7821471.32;-8964.799805;0;0.891044534
551001.8105;7821490.09;-8912.839844;0;0.949069584
550089.3105;7819575.551;-8824.360352;0;0.68382459
550264.3105;7818956.141;-8803.240234;0;0.099079303
551839.3105;7819763.25;-8821.290039;0;0.158513942
549564.3105;7820401.43;-8926.610352;0;0.794049073
549601.8105;7820063.57;-8916.55957;0;0.609534905
550576.8086;7817567.16;-8828.150391;0;0.450561722
549751.8105;7818956.141;-8858.030273;0;0.200180631
551939.3105;7821602.711;-8868.660156;0;0.471506007
551639.3105;7820476.508;-8841.200195;0;0.289092065
550239.3105;7818130.258;-8858.230469;0;0.614301246
549276.8105;7817998.871;-8871.379883;0;0.467395292
552076.8105;7820044.801;-8776.169922;0;0.095005336
549951.8105;7820101.109;-8855.030273;0;0.997265158
550701.8105;7821715.328;-8930.530273;0;0.052010715
552264.3105;7821339.93;-8859.610352;0;0.233070915
549151.8105;7817623.469;-8825.55957;0;0.397689994
551839.3105;7819688.168;-8821.259766;0;0.569289221
551939.3105;7821565.168;-8873.330078;0;0.629061553
550151.8105;7821246.078;-8933.120117;0;0.662727184
550189.3105;7819049.988;-8812.759766;0;0.773541393
550851.8105;7820026.027;-8810.370117;0;0.615777323
550601.8105;7818336.73;-8817.990234;0;0.731149878
549964.3105;7818956.141;-8844.490234;0;0.390240637
550864.3105;7818299.188;-8821.080078;0;0.985454338
549176.8105;7817022.828;-8836.349609;0;0.049312827
551514.3105;7821321.16;-8902.660156;0;0.289407801
551951.8105;7818017.637;-8785.129883;0;0.560648146
551489.3105;7818055.18;-8788.099609;0;0.368239624
549814.3105;7817980.098;-8867.179688;0;0.965812619
