X;Y;Z;Strati;Cutoff
549151.8105;7818730.898;-9125.139648;60;0.032531365
548951.8105;7817398.227;-9068.969727;60;0.777856188
550251.8105;7821809.18;-9165.410156;60;0.50771306
549926.8105;7817961.328;-9095.950195;60;0.087072611
551826.8105;7817135.449;-9008.570313;60;0.617634574
550014.3105;7817060.367;-9049.980469;60;0.153810753
551351.8105;7817360.688;-9018.830078;60;0.063331549
549426.8105;7820795.598;-9174.070313;60;0.410341494
551226.8105;7821640.25;-9120.519531;60;0.933556611
550876.8105;7817229.301;-9028.30957;60;0.230982704
549551.8105;7821527.629;-9178.980469;60;0.810532086
552289.3105;7818374.27;-9045.469727;60;0.242579126
551451.8105;7818524.43;-9019.480469;60;0.526186147
550301.8105;7821058.379;-9114.889648;60;0.673010923
550664.3105;7817604.699;-9055.980469;60;0.858512261
549576.8105;7820194.961;-9115.509766;60;0.590865365
551776.8105;7818693.359;-9025.429688;60;0.917437604
550664.3105;7819594.32;-9011.769531;60;0.0638358
549076.8105;7817417;-9045.200195;60;0.692157499
550689.3105;7821583.941;-9152.230469;60;0.212029053
551864.3105;7817079.141;-9003.719727;60;0.881536232
549701.8105;7818468.117;-9071.910156;60;0.037502327
549101.8105;7820701.75;-9186.839844;60;0.381952436
549039.3105;7820814.371;-9188.769531;60;0.237230855
549326.8105;7820401.43;-9147.55957;60;0.59246549
550001.8105;7817004.059;-9053.700195;60;0.820041624
549326.8105;7820251.27;-9137.5;60;0.804908886
549151.8105;7820157.418;-9136.870117;60;0.335071751
552339.3105;7819218.918;-9053.169922;60;0.527639542
552189.3105;7819012.449;-9045.719727;60;0.076395962
552014.3105;7820664.211;-9053.490234;60;0.413341312
551789.3105;7821809.18;-9026.839844;60;0.067186265
552076.8105;7820589.129;-9038.639648;60;0.5096403
552301.8105;7817492.078;-8965.780273;60;0.825619147
550689.3105;7819162.609;-8984.589844;60;0.956616076
552251.8105;7819125.07;-9049.660156;60;0.178951371
549739.3105;7821527.629;-9176.540039;60;0.031947354
552001.8105;7820814.371;-9060.94043;60;0.381222326
550114.3105;7821077.148;-9130.620117;60;0.251710977
549689.3105;7816891.438;-9047.490234;60;0.578694783
548889.3105;7817417;-9074.820313;60;0.548411525
549139.3105;7820026.027;-9147.139648;60;0.855744386
551351.8105;7817473.309;-9027.730469;60;0.023346005
551814.3105;7821734.102;-9037.410156;60;0.607104669
549826.8105;7821508.859;-9181.30957;60;0.741985629
551676.8105;7816722.508;-9006.240234;60;0.043315674
548989.3105;7818824.75;-9142.120117;60;0.14611473
549164.3105;7821246.078;-9189.790039;60;0.917348327
552326.8105;7821302.391;-9071.639648;60;0.277469647
549126.8105;7818918.598;-9123.94043;60;0.205034853
552264.3105;7820870.68;-9066.019531;60;0.229917493
549301.8105;7818881.059;-9101.679688;60;0.570413195
552426.8105;7817548.387;-8951.200195;60;0.23083397
551951.8105;7818824.75;-9039.55957;60;0.216833747
549176.8105;7819369.078;-9141.679688;60;0.402409452
549289.3105;7821246.078;-9181.540039;60;0.598608396
550039.3105;7820758.059;-9090.339844;60;0.096437883
549514.3105;7818712.129;-9067.719727;60;0.439924114
550014.3105;7816928.98;-9058.740234;60;0.864709766
551751.8105;7821114.691;-9098.570313;60;0.199638964
551664.3105;7817942.559;-9019.570313;60;0.192807468
552039.3105;7820401.43;-8985.660156;60;0.293890988
551389.3105;7819594.32;-9038.799805;60;0.34889761
552339.3105;7819031.219;-9045.780273;60;0.744598654
549676.8105;7817097.91;-9051.370117;60;0.340083655
550489.3105;7816985.289;-9060.879883;60;0.245832794
552301.8105;7817022.828;-8925.110352;60;0.273891227
549376.8105;7816910.207;-9058.299805;60;0.340018848
550789.3105;7821640.25;-9145.19043;60;0.867515903
551301.8105;7817004.059;-9028.969727;60;0.00704854
549476.8105;7821302.391;-9172.320313;60;0.948885761
549826.8105;7816985.289;-9055.860352;60;0.317401519
551164.3105;7819049.988;-9035.849609;60;0.996397591
549276.8105;7819162.609;-9119.219727;60;0.387256858
549476.8105;7818055.18;-9093.129883;60;0.902181513
552101.8105;7820908.219;-9073.080078;60;0.020951864
549526.8105;7818993.68;-9086.200195;60;0.303776462
552439.3105;7820720.52;-9059.650391;60;0.430931349
552014.3105;7821527.629;-9059.679688;60;0.954624153
548976.8105;7820082.34;-9145.540039;60;0.639350359
549976.8105;7820044.801;-9036.5;60;0.771747555
548914.3105;7818505.66;-9139.950195;60;0.691299063
551551.8105;7820007.258;-9028.469727;60;0.995334663
551726.8105;7816797.59;-9009.679688;60;0.007114185
551776.8105;7816816.359;-9007.80957;60;0.664447555
551614.3105;7817022.828;-9019.400391;60;0.091098317
549989.3105;7819106.301;-9047.75;60;0.877805162
548989.3105;7821527.629;-9203.769531;60;0.82942577
549401.8105;7817135.449;-9034.509766;60;0.099601004
550689.3105;7819650.629;-9013.669922;60;0.847070893
551039.3105;7817154.219;-9032.330078;60;0.759869771
550039.3105;7820532.82;-9051.929688;60;0.642601866
552414.3105;7816741.277;-8931.849609;60;0.668374489
549801.8105;7817585.93;-9073.419922;60;0.789257185
550989.3105;7817079.141;-9037.639648;60;0.380315567
550414.3105;7820270.039;-8935.009766;60;0.367801122
549176.8105;7818524.43;-9117.299805;60;0.060412869
549576.8105;7818974.91;-9075.639648;60;0.352508401
549751.8105;7816816.359;-9051.280273;60;0.481991151
549651.8105;7821208.539;-9179.879883;60;0.398427653
549076.8105;7818637.047;-9131.299805;60;0.222486118
552051.8105;7820138.648;-8960.299805;60;0.362768733
549489.3105;7818618.281;-9078.419922;60;0.711421953
549689.3105;7821077.148;-9174.580078;60;0.908443052
552214.3105;7819988.488;-9010.480469;60;0.252409824
550376.8105;7816835.129;-9057.639648;60;0.255045783
552089.3105;7818749.668;-9042.049805;60;0.305029401
549314.3105;7817229.301;-9017.099609;60;0.110316267
551914.3105;7818242.879;-9020.900391;60;0.778807699
551226.8105;7817398.227;-9020.30957;60;0.397242741
552126.8105;7816703.738;-8973.070313;60;0.205271052
549751.8105;7820176.188;-9078.990234;60;0.697133794
551601.8105;7820138.648;-8999.089844;60;0.390648671
549089.3105;7818224.109;-9117.530273;60;0.58829351
549289.3105;7817886.25;-9085.610352;60;0.205047226
552439.3105;7818505.66;-9046.950195;60;0.202102064
549214.3105;7819462.93;-9137.990234;60;0.028762112
551276.8105;7817079.141;-9024.55957;60;0.447343209
550664.3105;7817285.609;-9040.730469;60;0.918754871
549126.8105;7816947.75;-9068.070313;60;0.41994704
549776.8105;7820007.258;-9082.830078;60;0.850211284
549126.8105;7819106.301;-9137.830078;60;0.076959546
549339.3105;7817079.141;-9038.19043;60;0.443940225
549076.8105;7820232.5;-9148.709961;60;0.718752069
549114.3105;7816666.199;-9082.299805;60;0.880813977
551514.3105;7817229.301;-9012.259766;60;0.084634352
549339.3105;7820776.828;-9182.070313;60;0.919009246
548901.8105;7816703.738;-9090.19043;60;0.795303337
551864.3105;7821039.609;-9086.679688;60;0.264116523
548989.3105;7817848.711;-9090.200195;60;0.448652165
550614.3105;7817060.367;-9048.530273;60;0.115306773
551964.3105;7817172.988;-9011.349609;60;0.939622231
551839.3105;7816741.277;-8995.110352;60;0.457056002
549664.3105;7820945.758;-9160.709961;60;0.053244364
549651.8105;7820664.211;-9134.299805;60;0.986763557
549051.8105;7819875.867;-9157.400391;60;0.908219842
552014.3105;7817905.02;-9012.280273;60;0.021182596
551014.3105;7819988.488;-9030.75;60;0.994303896
549826.8105;7818449.348;-9074.820313;60;0.065399257
550976.8105;7817154.219;-9032.480469;60;0.342648904
551764.3105;7818599.508;-9027.330078;60;0.320714626
552189.3105;7817341.918;-8978.519531;60;0.477933669
551714.3105;7820814.371;-9077.870117;60;0.857374779
549539.3105;7820664.211;-9146.5;60;0.147108967
549476.8105;7818092.719;-9095.5;60;0.601121362
549801.8105;7817529.617;-9069.129883;60;0.523820604
550001.8105;7816722.508;-9046.070313;60;0.453377824
549676.8105;7817510.848;-9053.299805;60;0.755692996
549226.8105;7819819.559;-9147.759766;60;0.05247734
549464.3105;7820270.039;-9132;60;0.962871438
550876.8105;7817135.449;-9034.129883;60;0.248676707
549676.8105;7817323.148;-9037.419922;60;0.243132786
552414.3105;7816910.207;-8904.919922;60;0.039325655
551876.8105;7820814.371;-9062.389648;60;0.859334389
551439.3105;7819369.078;-9040.049805;60;0.348250997
551951.8105;7817079.141;-8995.389648;60;0.359315234
552251.8105;7818730.898;-9050.879883;60;0.156169752
549376.8105;7821077.148;-9175.419922;60;0.239695124
551476.8105;7818843.52;-9019;60;0.856738651
552264.3105;7819031.219;-9046.950195;60;0.736580263
549101.8105;7820945.758;-9188.150391;60;0.625475148
549364.3105;7817210.527;-9019.530273;60;0.987809412
552326.8105;7820326.348;-9018.94043;60;0.17188359
549239.3105;7817097.91;-9031.429688;60;0.087779098
549776.8105;7821490.09;-9179.25;60;0.535063351
550614.3105;7819181.379;-8972.549805;60;0.938394717
549276.8105;7816703.738;-9060.639648;60;0.775037372
552139.3105;7816666.199;-8972.160156;60;0.719888263
550114.3105;7818674.59;-9059.959961;60;0.866549125
549114.3105;7820795.598;-9187.240234;60;0.903276069
551039.3105;7821133.457;-9128.25;60;0.309649335
551401.8105;7818449.348;-9018.44043;60;0.220344187
550714.3105;7817285.609;-9036.209961;60;0.19883316
551026.8105;7818787.207;-9040.80957;60;0.316862547
551639.3105;7818317.957;-9018.839844;60;0.119950137
549801.8105;7820194.961;-9064.150391;60;0.698572667
551514.3105;7817172.988;-9015.929688;60;0.623047683
551589.3105;7820964.531;-9100.290039;60;0.700425989
549276.8105;7820232.5;-9137.490234;60;0.392346596
549539.3105;7818918.598;-9074.740234;60;0.819786289
549701.8105;7821227.309;-9176.780273;60;0.534578305
552139.3105;7819106.301;-9044.19043;60;0.115341803
549739.3105;7818261.648;-9091.009766;60;0.319175704
551464.3105;7818167.797;-9009.019531;60;0.027547107
549651.8105;7818712.129;-9067.570313;60;0.282898741
552351.8105;7816947.75;-8917.419922;60;0.895665063
550351.8105;7820495.281;-8978.280273;60;0.020612329
551389.3105;7819087.527;-9039.839844;60;0.807282758
552176.8105;7820908.219;-9072.75;60;0.837014219
552376.8105;7818843.52;-9051.099609;60;0.996453848
548901.8105;7818674.59;-9143.55957;60;0.184214607
549601.8105;7817341.918;-9023.410156;60;0.793717187
549364.3105;7816816.359;-9065.139648;60;0.364097492
551689.3105;7816947.75;-9015.860352;60;0.010392623
548976.8105;7818899.828;-9144.179688;60;0.705230556
551339.3105;7819444.16;-9032.429688;60;0.365988278
551739.3105;7817266.84;-9005.179688;60;0.145159319
551801.8105;7818543.199;-9029.820313;60;0.085044248
551114.3105;7820401.43;-9043.860352;60;0.800861189
552214.3105;7816703.738;-8974.669922;60;0.90658923
552114.3105;7817754.859;-9009.820313;60;0.085242333
549239.3105;7820345.121;-9144.099609;60;0.108789411
549326.8105;7816985.289;-9044.379883;60;0.587198285
549364.3105;7817754.859;-9073.709961;60;0.884934434
551751.8105;7818167.797;-9003.639648;60;0.870269053
550276.8105;7820889.449;-9091.709961;60;0.591709207
551914.3105;7817417;-8995.169922;60;0.47985368
551364.3105;7817829.938;-9025.049805;60;0.550419141
550889.3105;7820082.34;-9019.519531;60;0.399755936
549226.8105;7821095.918;-9183.799805;60;0.671702945
551926.8105;7820401.43;-8995.099609;60;0.135211773
551901.8105;7818393.039;-9029.370117;60;0.32543262
549989.3105;7816778.816;-9054.740234;60;0.957118883
549489.3105;7821077.148;-9169.25;60;0.494741948
549464.3105;7816760.051;-9063.650391;60;0.055213161
552039.3105;7820908.219;-9073.179688;60;0.874857256
551326.8105;7820382.66;-9058;60;0.232701378
551314.3105;7819087.527;-9040.019531;60;0.74863915
552364.3105;7817379.461;-8962.080078;60;0.700319656
551439.3105;7818787.207;-9017.860352;60;0.466818254
550676.8105;7818092.719;-9051.709961;60;0.675551081
550864.3105;7816797.59;-9041.900391;60;0.85612025
549526.8105;7819969.719;-9118.580078;60;0.47417062
549176.8105;7816778.816;-9073.719727;60;0.154723798
549064.3105;7818918.598;-9133.379883;60;0.688399787
549176.8105;7819725.711;-9150.879883;60;0.54686221
551364.3105;7816741.277;-9016.719727;60;0.824504484
552201.8105;7820551.59;-9023.839844;60;0.268432699
548889.3105;7820044.801;-9151.419922;60;0.245123997
552314.3105;7820739.289;-9058.580078;60;0.072898702
549226.8105;7821152.23;-9186.709961;60;0.001950601
549626.8105;7816891.438;-9047.530273;60;0.649082144
549464.3105;7817191.758;-9021.980469;60;0.709908653
551026.8105;7821208.539;-9124.780273;60;0.915159977
552176.8105;7818805.98;-9044.230469;60;0.198718217
550376.8105;7820213.73;-8939.5;60;0.535488665
549126.8105;7819049.988;-9130.740234;60;0.442277081
549364.3105;7820438.969;-9149.200195;60;0.83526646
551564.3105;7818073.949;-9005.330078;60;0.804168179
551889.3105;7816835.129;-9002.570313;60;0.26491166
549189.3105;7817004.059;-9049.929688;60;0.556660965
549689.3105;7817454.539;-9047.849609;60;0.604312304
549326.8105;7819218.918;-9111.19043;60;0.022012955
551964.3105;7821133.457;-9091.849609;60;0.844969863
549451.8105;7817060.367;-9047.879883;60;0.605737254
549101.8105;7817266.84;-9043.389648;60;0.543291421
551364.3105;7818618.281;-9011.990234;60;0.336252182
549551.8105;7821095.918;-9167.580078;60;0.267170497
552251.8105;7819218.918;-9050.679688;60;0.011916806
551601.8105;7818317.957;-9021.490234;60;0.969404456
549614.3105;7821471.32;-9176.400391;60;0.269059118
552251.8105;7817811.168;-9011.75;60;0.661630116
551339.3105;7818092.719;-9016.900391;60;0.255176438
549289.3105;7816985.289;-9043.30957;60;0.648444737
549201.8105;7820870.68;-9186.959961;60;0.339921428
551689.3105;7820476.508;-9035.240234;60;0.028002334
549726.8105;7818618.281;-9054.980469;60;0.819296677
549201.8105;7817980.098;-9096.980469;60;0.829774707
549851.8105;7820945.758;-9149.179688;60;0.405381077
549289.3105;7819237.688;-9119.240234;60;0.642996905
552201.8105;7818712.129;-9048.099609;60;0.310851299
548876.8105;7821508.859;-9214.129883;60;0.070042013
549389.3105;7821208.539;-9177.299805;60;0.13623487
549239.3105;7818730.898;-9112.269531;60;0.835582784
549614.3105;7818017.637;-9091.759766;60;0.670124043
551951.8105;7817923.789;-9013.669922;60;0.495086023
549651.8105;7821471.32;-9176.099609;60;0.695668416
549289.3105;7821508.859;-9180.230469;60;0.566522451
550701.8105;7819519.238;-9009.469727;60;0.838379749
551114.3105;7820326.348;-9039.05957;60;0.23105806
548876.8105;7821246.078;-9200.55957;60;0.712270978
549476.8105;7816816.359;-9064.120117;60;0.116001733
548914.3105;7818055.18;-9112.070313;60;0.947189401
552139.3105;7816947.75;-8973.860352;60;0.343541577
549714.3105;7820007.258;-9093.030273;60;0.418447108
550851.8105;7820307.578;-8980.019531;60;0.346834103
550926.8105;7816797.59;-9032.509766;60;0.265582383
551176.8105;7821659.02;-9119.160156;60;0.920591993
549314.3105;7818749.668;-9101.099609;60;0.268781472
549926.8105;7821264.848;-9156.570313;60;0.999324925
549514.3105;7816741.277;-9062.280273;60;0.590048038
552414.3105;7818956.141;-9046.610352;60;0.477884481
549564.3105;7816760.051;-9056.389648;60;0.376500788
551226.8105;7819631.859;-9044.339844;60;0.052043291
549214.3105;7820138.648;-9139.660156;60;0.287590837
549176.8105;7818599.508;-9121.75;60;0.86314232
551051.8105;7816797.59;-9029.280273;60;0.301159373
552051.8105;7820326.348;-8968.290039;60;0.941162742
551701.8105;7818167.797;-9006.330078;60;0.739963154
549189.3105;7819237.688;-9138.080078;60;0.116192366
551264.3105;7819481.699;-9030.769531;60;0.326753483
551776.8105;7820570.359;-9041.730469;60;0.672964603
551439.3105;7817717.32;-9032.419922;60;0.579041943
551064.3105;7819932.18;-9032.580078;60;0.598686353
550489.3105;7819650.629;-8976.259766;60;0.986493072
549939.3105;7818486.891;-9073.480469;60;0.87007312
552026.8105;7818937.367;-9044.80957;60;0.901692141
549664.3105;7821152.23;-9180.480469;60;0.20442958
549276.8105;7818486.891;-9108.049805;60;0.83699357
552414.3105;7818393.039;-9047.099609;60;0.180695898
550889.3105;7820138.648;-9016.080078;60;0.482315646
549226.8105;7820945.758;-9182.269531;60;0.684621417
549326.8105;7818712.129;-9099.490234;60;0.648349125
549626.8105;7816816.359;-9047.370117;60;0.427237591
551439.3105;7821809.18;-9093.200195;60;0.278280912
549001.8105;7816853.898;-9092.780273;60;0.693630601
552451.8105;7819012.449;-9045.049805;60;0.014501292
552389.3105;7820701.75;-9058.129883;60;0.577227725
549951.8105;7820363.887;-9045.030273;60;0.843788156
549401.8105;7816666.199;-9061.179688;60;0.461680012
549339.3105;7820682.98;-9172.860352;60;0.89705438
549514.3105;7818543.199;-9080.75;60;0.522346539
549401.8105;7818768.438;-9088.150391;60;0.697458857
549551.8105;7818092.719;-9091.139648;60;0.537688899
549989.3105;7817829.938;-9092.700195;60;0.928749192
551151.8105;7821809.18;-9113.070313;60;0.320656133
549676.8105;7818899.828;-9079.820313;60;0.428850756
552314.3105;7820701.75;-9055.599609;60;0.594261487
548914.3105;7821358.699;-9202.589844;60;0.372161663
551926.8105;7820438.969;-9005.490234;60;0.946431633
549439.3105;7821152.23;-9173.450195;60;0.42596735
552414.3105;7818355.5;-9045.070313;60;0.577024319
550051.8105;7821827.949;-9180.94043;60;0.7677645
549576.8105;7818862.289;-9071.719727;60;0.356977304
550326.8105;7820889.449;-9087.400391;60;0.711104647
549514.3105;7816666.199;-9059.620117;60;0.937356549
548914.3105;7821077.148;-9207.209961;60;0.468553659
549376.8105;7817961.328;-9092.150391;60;0.879120394
550089.3105;7821734.102;-9176.280273;60;0.603438457
552439.3105;7818918.598;-9049.030273;60;0.145287892
549626.8105;7820908.219;-9159.889648;60;0.580362208
549489.3105;7821152.23;-9171.110352;60;0.050256951
549239.3105;7817004.059;-9043.629883;60;0.557454639
549451.8105;7816684.969;-9061.040039;60;0.77467225
549314.3105;7818805.98;-9100.009766;60;0.816154362
551801.8105;7821208.539;-9099.360352;60;0.287058907
552314.3105;7818317.957;-9043.780273;60;0.29845914
549951.8105;7821640.25;-9190.070313;60;0.699482563
549276.8105;7821095.918;-9182.080078;60;0.71313806
549539.3105;7818411.809;-9080.030273;60;0.612008123
548989.3105;7816684.969;-9094.240234;60;0.353737237
550089.3105;7821396.238;-9169.55957;60;0.752465443
550864.3105;7816741.277;-9046.219727;60;0.683256274
549114.3105;7820739.289;-9187.360352;60;0.077924174
549114.3105;7817961.328;-9095.780273;60;0.397568945
552001.8105;7818824.75;-9042.05957;60;0.94864398
549201.8105;7820345.121;-9146.990234;60;0.799283198
551926.8105;7818299.188;-9025.269531;60;0.902255131
548901.8105;7818299.188;-9135.480469;60;0.155280719
549889.3105;7821640.25;-9188.490234;60;0.053650694
551401.8105;7816966.52;-9029.089844;60;0.369260951
549639.3105;7816947.75;-9049.160156;60;0.334253053
551601.8105;7820026.027;-9012.650391;60;0.126767672
549226.8105;7816835.129;-9066.669922;60;0.941186107
549414.3105;7820833.141;-9175.820313;60;0.435694136
549389.3105;7820682.98;-9167.860352;60;0.781413347
552351.8105;7818374.27;-9046.69043;60;0.560081914
549226.8105;7817172.988;-9024.740234;60;0.337264416
549589.3105;7818599.508;-9071.860352;60;0.328255708
549414.3105;7820739.289;-9171.990234;60;0.44552431
551164.3105;7817154.219;-9024.780273;60;0.596481676
548914.3105;7820964.531;-9205.669922;60;0.606788636
550839.3105;7821377.469;-9142.790039;60;0.668473281
549576.8105;7821415.008;-9175.950195;60;0.031238335
549839.3105;7819500.469;-9055.049805;60;0.106171756
549276.8105;7818317.957;-9106.599609;60;0.929108738
550039.3105;7821471.32;-9178.490234;60;0.170478632
552364.3105;7818674.59;-9054.05957;60;0.919753749
549826.8105;7817792.398;-9087.94043;60;0.076810833
551526.8105;7818674.59;-9008.330078;60;0.639814391
551401.8105;7817905.02;-9022.25;60;0.755133099
551851.8105;7818768.438;-9030.150391;60;0.303027199
550001.8105;7821827.949;-9184.790039;60;0.63199969
550101.8105;7821471.32;-9171.219727;60;0.109709881
549376.8105;7818055.18;-9096.530273;60;0.552477449
551964.3105;7816760.051;-8992.230469;60;0.029000756
548914.3105;7817585.93;-9070.320313;60;0.531664392
549339.3105;7821302.391;-9179.419922;60;0.32207253
550989.3105;7816741.277;-9027.94043;60;0.425826705
549664.3105;7820082.34;-9105.589844;60;0.403280911
550289.3105;7818655.82;-9067.799805;60;0.105911752
550714.3105;7821377.469;-9144.679688;60;0.040911042
550139.3105;7821715.328;-9170.719727;60;0.985220828
549426.8105;7821227.309;-9173.150391;60;0.224861454
552114.3105;7819875.867;-8988.540039;60;0.375942263
549339.3105;7821508.859;-9182.950195;60;0.814694964
549001.8105;7818224.109;-9123.599609;60;0.684592087
551039.3105;7817210.527;-9026.820313;60;0.785856415
552439.3105;7817754.859;-8984.80957;60;0.110671841
549901.8105;7817154.219;-9056.349609;60;0.08005378
549139.3105;7820870.68;-9187.179688;60;0.957916956
551226.8105;7818693.359;-9026.320313;60;0.210077115
551826.8105;7816816.359;-9004.080078;60;0.10277478
549239.3105;7818655.82;-9114.299805;60;0.828108934
549089.3105;7818393.039;-9119.719727;60;0.417064951
551514.3105;7816985.289;-9025.959961;60;0.94740628
551739.3105;7816684.969;-8997.530273;60;0.054639778
552176.8105;7817398.227;-8979.599609;60;0.702932047
552114.3105;7818299.188;-9035.30957;60;0.131458252
549001.8105;7817792.398;-9086.089844;60;0.537982611
549464.3105;7820833.141;-9170.769531;60;0.667543017
549201.8105;7817548.387;-9027.370117;60;0.277118626
552289.3105;7817736.09;-9010.599609;60;0.705450658
549489.3105;7817060.367;-9047.530273;60;0.372927656
552251.8105;7821189.77;-9075.209961;60;0.060751255
549089.3105;7820870.68;-9188.919922;60;0.914435402
549939.3105;7821565.168;-9189.269531;60;0.831655967
551226.8105;7819181.379;-9049.879883;60;0.080582541
549051.8105;7818956.141;-9135.360352;60;0.992414725
549589.3105;7818092.719;-9090.950195;60;0.521027827
551901.8105;7818749.668;-9034.459961;60;0.210635296
549089.3105;7818430.578;-9121.320313;60;0.510771164
549064.3105;7817961.328;-9098.629883;60;0.570339059
549376.8105;7817998.871;-9094.870117;60;0.58100588
551339.3105;7821752.867;-9112.120117;60;0.507178907
549389.3105;7820326.348;-9140.860352;60;0.488209689
548914.3105;7816947.75;-9079.589844;60;0.702259729
551826.8105;7820570.359;-9040.700195;60;0.236542461
549264.3105;7820326.348;-9142.200195;60;0.272185646
548914.3105;7818355.5;-9136.980469;60;0.820052133
548914.3105;7818092.719;-9113.919922;60;0.471720519
552001.8105;7818730.898;-9039.94043;60;0.220194827
549301.8105;7817604.699;-9040.480469;60;0.777883383
549676.8105;7818937.367;-9077.040039;60;0.511028914
552339.3105;7818468.117;-9047.599609;60;0.641285797
548914.3105;7816778.816;-9095.169922;60;0.09311449
549239.3105;7819237.688;-9128.530273;60;0.083820749
549664.3105;7818749.668;-9070.040039;60;0.419417692
549801.8105;7818580.738;-9049.240234;60;0.675523374
550151.8105;7821415.008;-9163.110352;60;0.743340506
551351.8105;7819406.617;-9035.230469;60;0.889002645
550026.8105;7821677.789;-9182.929688;60;0.694080758
550451.8105;7820814.371;-9053.669922;60;0.549969016
551801.8105;7818167.797;-9001.969727;60;0.740753692
552201.8105;7816797.59;-8976.429688;60;0.42738906
549864.3105;7821246.078;-9159.540039;60;0.73203795
549714.3105;7819838.328;-9085.959961;60;0.217915946
549564.3105;7817435.77;-9025.490234;60;0.844752196
549876.8105;7817623.469;-9074.730469;60;0.439279314
551464.3105;7818261.648;-9013.740234;60;0.22123578
549151.8105;7817248.07;-9031.150391;60;0.751544442
549764.3105;7817022.828;-9055.200195;60;0.801990992
549264.3105;7818524.43;-9108.919922;60;0.564641669
548901.8105;7818543.199;-9140.709961;60;0.242524236
549389.3105;7819125.07;-9107.19043;60;0.767992731
549814.3105;7820101.109;-9073.820313;60;0.088924919
549476.8105;7821208.539;-9169.370117;60;0.39696887
551526.8105;7821152.23;-9113.259766;60;0.114037177
549414.3105;7819031.219;-9106.05957;60;0.981469584
550976.8105;7817210.527;-9027.839844;60;0.500660413
551939.3105;7818730.898;-9036.580078;60;0.230757231
549626.8105;7817417;-9032.299805;60;0.565313195
552126.8105;7819988.488;-8978.740234;60;0.735540189
549076.8105;7817473.309;-9043.650391;60;0.758049296
548901.8105;7817998.871;-9109.799805;60;0.059767345
551339.3105;7821715.328;-9112.30957;60;0.694250496
552101.8105;7818355.5;-9035.379883;60;0.695272213
551226.8105;7818449.348;-9017.879883;60;0.739568458
549576.8105;7818824.75;-9071.139648;60;0.574358213
548964.3105;7818655.82;-9139.160156;60;0.837788633
549526.8105;7816985.289;-9051.429688;60;0.312446408
549814.3105;7819706.938;-9065.320313;60;0.299113491
549526.8105;7816816.359;-9061.419922;60;0.980028103
552364.3105;7818730.898;-9054.700195;60;0.280664537
549251.8105;7818693.359;-9111.570313;60;0.999252128
551051.8105;7816666.199;-9031.040039;60;0.159400958
549226.8105;7820701.75;-9184.169922;60;0.56374848
549464.3105;7819031.219;-9099.830078;60;0.991466942
552326.8105;7818843.52;-9050.450195;60;0.604359485
549564.3105;7820908.219;-9162.240234;60;0.136258054
551764.3105;7818486.891;-9025.240234;60;0.069608148
551926.8105;7820589.129;-9040.700195;60;0.472109751
549676.8105;7821114.691;-9178.650391;60;0.556862581
549989.3105;7817154.219;-9054.169922;60;0.597579594
549214.3105;7821377.469;-9183.540039;60;0.725009604
550989.3105;7816872.668;-9029.139648;60;0.651269015
550139.3105;7821490.09;-9163.5;60;0.897543423
549739.3105;7819857.098;-9081.820313;60;0.005297839
552439.3105;7816684.969;-8931.080078;60;0.196088678
549401.8105;7820401.43;-9146.429688;60;0.996879985
549939.3105;7817004.059;-9057.429688;60;0.949840101
550926.8105;7816666.199;-9039.980469;60;0.681299052
550814.3105;7816872.668;-9046.05957;60;0.202459586
552139.3105;7819950.949;-8981.910156;60;0.98040624
551751.8105;7821809.18;-9031.139648;60;0.800434714
549364.3105;7821002.07;-9176.099609;60;0.476552567
549951.8105;7817154.219;-9054.540039;60;0.636730929
549114.3105;7821302.391;-9190.889648;60;0.604919815
550001.8105;7818599.508;-9060.009766;60;0.122999395
549901.8105;7820607.898;-9089.660156;60;0.426738274
550226.8105;7820457.738;-8987.549805;60;0.837685342
549139.3105;7818580.738;-9123.709961;60;0.809030655
550401.8105;7820401.43;-8958.55957;60;0.536059578
549189.3105;7817754.859;-9059.820313;60;0.173721616
549001.8105;7818393.039;-9132.450195;60;0.790081741
548889.3105;7818468.117;-9141;60;0.645052189
549489.3105;7820326.348;-9136.150391;60;0.794192294
548889.3105;7817679.777;-9085.740234;60;0.437989423
549514.3105;7820194.961;-9124.30957;60;0.458162394
551689.3105;7818092.719;-9004.709961;60;0.038223722
548914.3105;7817116.68;-9082.700195;60;0.681886502
549414.3105;7817923.789;-9084.900391;60;0.558553199
551826.8105;7817304.379;-8995.400391;60;0.046729248
548989.3105;7820814.371;-9190.719727;60;0.389930795
549651.8105;7820851.91;-9155.44043;60;0.474109152
549889.3105;7819631.859;-9048.660156;60;0.909974289
549439.3105;7820326.348;-9139.410156;60;0.312864263
551601.8105;7818186.57;-9008.740234;60;0.451037216
552289.3105;7818524.43;-9047.080078;60;0.470770783
552326.8105;7818224.109;-9042;60;0.579888923
549239.3105;7820983.297;-9180.450195;60;0.089564241
549689.3105;7821621.48;-9177.839844;60;0.761598407
549439.3105;7816985.289;-9054.509766;60;0.883787005
550226.8105;7820983.297;-9111.580078;60;0.22258006
549226.8105;7820908.219;-9185.200195;60;0.865108614
551976.8105;7817773.629;-9014.25;60;0.968010902
549464.3105;7816910.207;-9059.69043;60;0.201522267
550201.8105;7820307.578;-8950.290039;60;0.06587125
549464.3105;7817135.449;-9033.910156;60;0.544100463
