X;Y;0;OrientX;OrientY;OrientZ
130.257278;55.742695;-148.019;-99999.000000;-99999.000000;-99999.000000
237.988144;184.040619;-132.932;-0.205917;0.836467;0.507860
247.329529;32.000000;-102;-99999.000000;-99999.000000;-99999.000000
161.977859;70.258278;-136.008;-99999.000000;-99999.000000;-99999.000000
252.243073;188.831451;-117.976;-0.688853;0.708395;0.153814
186.600357;141.964859;-98.0026;-99999.000000;-99999.000000;-99999.000000
296.000000;374.000000;-157.397;0.116612;-0.290822;0.949644
238.486374;26.000000;-132;0.705827;-0.599735;0.376997
219.988678;302.887146;-100.004;-0.053861;-0.821763;0.567278
189.994629;143.974594;-96.9543;-99999.000000;-99999.000000;-99999.000000
133.798706;286.353271;-127.487;-99999.000000;-99999.000000;-99999.000000
9.990630;10.547742;-172.003;-99999.000000;-99999.000000;-99999.000000
103.941147;71.721237;-101.303;-99999.000000;-99999.000000;-99999.000000
225.097000;48.000000;-124;-99999.000000;-99999.000000;-99999.000000
153.986450;19.935835;-166.535;-99999.000000;-99999.000000;-99999.000000
218.925842;20.000000;-86;-99999.000000;-99999.000000;-99999.000000
191.476532;32.000000;-144;-99999.000000;-99999.000000;-99999.000000
188.833878;355.781525;-146.016;-99999.000000;-99999.000000;-99999.000000
297.972351;20.000000;-156;-99999.000000;-99999.000000;-99999.000000
280.000000;332.000000;-161.68;0.776832;-0.185098;0.601890
258.000000;119.915901;-150;-99999.000000;-99999.000000;-99999.000000
239.051544;24.000000;-90;-99999.000000;-99999.000000;-99999.000000
13.994398;66.817688;-162.002;-99999.000000;-99999.000000;-99999.000000
7.672465;75.996391;-102;-99999.000000;-99999.000000;-99999.000000
83.960770;257.814178;-114.134;-0.212613;0.346169;0.913763
186.551804;97.977516;-118.002;-99999.000000;-99999.000000;-99999.000000
209.529663;173.514755;-135.45;-99999.000000;-99999.000000;-99999.000000
206.520340;171.968948;-117.764;-0.398879;0.873333;-0.279615
185.997711;87.989136;-104.918;0.418523;-0.592463;-0.688350
59.945004;57.739521;-157.252;-99999.000000;-99999.000000;-99999.000000
153.954498;159.784515;-153.35;-99999.000000;-99999.000000;-99999.000000
188.615402;71.995674;-112;-99999.000000;-99999.000000;-99999.000000
147.965424;93.779633;-162.012;-99999.000000;-99999.000000;-99999.000000
245.999817;323.999146;-94.2502;-99999.000000;-99999.000000;-99999.000000
115.950081;71.763565;-97.4526;-99999.000000;-99999.000000;-99999.000000
3.999987;74.295891;-96;-99999.000000;-99999.000000;-99999.000000
61.939129;69.711685;-133.369;-99999.000000;-99999.000000;-99999.000000
83.924316;91.349503;-132.027;0.259699;0.965498;-0.019253
222.345062;186.000000;-148;-0.503363;-0.285623;0.815503
231.807648;397.902252;-120.007;0.911341;-0.065532;0.406403
19.986784;65.868385;-144.005;-99999.000000;-99999.000000;-99999.000000
110.421906;25.699751;-158.022;-99999.000000;-99999.000000;-99999.000000
121.927650;109.657326;-121.148;-99999.000000;-99999.000000;-99999.000000
133.944473;92.759483;-152.02;-99999.000000;-99999.000000;-99999.000000
45.944851;14.520248;-132.019;-99999.000000;-99999.000000;-99999.000000
268.000000;50.000000;-134.715;0.547114;-0.193869;0.814298
240.000000;101.423744;-120;-99999.000000;-99999.000000;-99999.000000
127.930275;115.669769;-141.069;-99999.000000;-99999.000000;-99999.000000
25.985104;59.929447;-165.381;-99999.000000;-99999.000000;-99999.000000
83.973282;281.873444;-146.738;-99999.000000;-99999.000000;-99999.000000
280.000000;82.000000;-126.757;-99999.000000;-99999.000000;-99999.000000
171.982727;113.918152;-108.853;-99999.000000;-99999.000000;-99999.000000
159.955048;154.275925;-120.016;0.628078;0.755288;0.187236
288.000000;72.000000;-153.585;-99999.000000;-99999.000000;-99999.000000
253.717545;290.000000;-148;-99999.000000;-99999.000000;-99999.000000
264.000000;40.000000;-160.089;0.081120;-0.113882;0.990177
195.987518;205.940887;-148.905;-0.063884;-0.118744;0.990868
81.935356;123.693840;-115.6;-99999.000000;-99999.000000;-99999.000000
0.000000;105.501770;-136;-99999.000000;-99999.000000;-99999.000000
183.999100;45.569939;-154;-99999.000000;-99999.000000;-99999.000000
186.773804;51.995304;-134;-99999.000000;-99999.000000;-99999.000000
115.949516;345.760895;-96.0753;-99999.000000;-99999.000000;-99999.000000
213.972488;379.869690;-142.744;-99999.000000;-99999.000000;-99999.000000
111.944550;47.737358;-105.151;-99999.000000;-99999.000000;-99999.000000
78.568611;13.679154;-114.024;0.127149;-0.217785;0.967679
220.839111;66.000000;-110;0.677377;-0.124445;0.725034
179.990067;111.952965;-108.994;-99999.000000;-99999.000000;-99999.000000
123.916061;224.411270;-144.002;-0.193088;-0.962570;-0.190203
143.950897;91.767410;-128.941;-99999.000000;-99999.000000;-99999.000000
296.000000;390.000000;-159.618;0.415433;0.540149;0.731885
63.939857;47.715141;-116.668;-99999.000000;-99999.000000;-99999.000000
70.099861;163.776947;-124.017;-0.482346;0.872828;0.074252
196.827316;166.929657;-131.305;-0.586020;0.790880;-0.176323
276.000000;360.000000;-155.027;0.296419;0.103703;0.949411
15.997514;107.988228;-157.1;-99999.000000;-99999.000000;-99999.000000
59.932976;18.755865;-128.024;-99999.000000;-99999.000000;-99999.000000
268.809509;44.000000;-138;-99999.000000;-99999.000000;-99999.000000
266.000000;68.000000;-157.305;-99999.000000;-99999.000000;-99999.000000
236.000000;23.715887;-130;-99999.000000;-99999.000000;-99999.000000
103.923561;88.516220;-120.027;-99999.000000;-99999.000000;-99999.000000
21.983282;25.920815;-170.334;-99999.000000;-99999.000000;-99999.000000
93.939911;51.715382;-103.167;-99999.000000;-99999.000000;-99999.000000
145.961258;62.854355;-128.014;-99999.000000;-99999.000000;-99999.000000
27.975254;9.882795;-173.08;-99999.000000;-99999.000000;-99999.000000
36.938347;7.777064;-144.017;-99999.000000;-99999.000000;-99999.000000
242.000000;22.000000;-107.489;0.508402;-0.187714;-0.840411
151.967621;64.732140;-132.011;-99999.000000;-99999.000000;-99999.000000
183.010956;83.980003;-112.001;-99999.000000;-99999.000000;-99999.000000
135.950333;89.328209;-110.017;-99999.000000;-99999.000000;-99999.000000
67.783577;41.714779;-112.021;-99999.000000;-99999.000000;-99999.000000
229.999695;275.998535;-155.287;-99999.000000;-99999.000000;-99999.000000
82.341736;177.730850;-138.02;-99999.000000;-99999.000000;-99999.000000
133.957901;65.800621;-105.394;-99999.000000;-99999.000000;-99999.000000
282.000000;40.000000;-153.764;-99999.000000;-99999.000000;-99999.000000
43.992447;211.964233;-118.538;0.453624;0.051104;-0.889727
147.959305;137.807236;-96.9198;-99999.000000;-99999.000000;-99999.000000
83.940994;128.543915;-106.021;-0.155647;-0.858007;0.489487
270.438416;58.000000;-138;-99999.000000;-99999.000000;-99999.000000
268.000000;397.716919;-158;0.283378;0.676988;0.679253
99.928139;82.900406;-156.025;-99999.000000;-99999.000000;-99999.000000
67.940514;89.718262;-148.887;-99999.000000;-99999.000000;-99999.000000
220.057205;178.000000;-142;-99999.000000;-99999.000000;-99999.000000
107.942123;75.725891;-100.909;-99999.000000;-99999.000000;-99999.000000
266.000000;124.000008;-115.546;-0.380390;0.793031;0.475821
33.980797;69.909050;-167.075;-99999.000000;-99999.000000;-99999.000000
13.301342;65.967331;-122.002;-99999.000000;-99999.000000;-99999.000000
11.386827;85.982452;-126.001;-99999.000000;-99999.000000;-99999.000000
244.000000;104.387344;-122;-99999.000000;-99999.000000;-99999.000000
258.000000;58.000000;-125.585;-99999.000000;-99999.000000;-99999.000000
140.860672;157.679474;-126.024;-99999.000000;-99999.000000;-99999.000000
29.978346;49.897434;-163.745;-99999.000000;-99999.000000;-99999.000000
45.985752;170.632507;-150.005;-99999.000000;-99999.000000;-99999.000000
163.990860;23.956739;-154.233;-99999.000000;-99999.000000;-99999.000000
147.959564;88.134941;-118.014;-99999.000000;-99999.000000;-99999.000000
214.000000;38.000000;-78.9594;-0.306621;-0.222736;0.925404
142.948181;223.600677;-118.332;-99999.000000;-99999.000000;-99999.000000
21.985844;47.932945;-164.78;-99999.000000;-99999.000000;-99999.000000
35.974327;55.878399;-164.959;-99999.000000;-99999.000000;-99999.000000
45.973461;129.874298;-127.386;-0.475757;-0.687255;-0.548941
111.950272;317.716614;-147.072;-99999.000000;-99999.000000;-99999.000000
266.000000;74.042282;-140;0.844937;-0.429944;-0.318166
51.949100;5.758923;-111.376;-99999.000000;-99999.000000;-99999.000000
244.000000;67.467705;-158;-99999.000000;-99999.000000;-99999.000000
65.448151;33.672928;-150.024;-99999.000000;-99999.000000;-99999.000000
85.934502;123.635735;-112.023;-99999.000000;-99999.000000;-99999.000000
11.996019;83.606216;-122.001;-99999.000000;-99999.000000;-99999.000000
61.940041;49.716003;-155.383;-99999.000000;-99999.000000;-99999.000000
214.000000;47.231461;-80;-99999.000000;-99999.000000;-99999.000000
276.000000;128.000000;-145.307;-99999.000000;-99999.000000;-99999.000000
15.988764;29.946783;-169.269;-99999.000000;-99999.000000;-99999.000000
248.000000;80.000000;-111.076;0.135053;-0.787181;0.601753
137.962479;91.822311;-170.413;-0.139318;0.298297;0.944251
270.000000;42.000000;-159.007;-0.253736;-0.201981;0.945950
-0.003235;1.366353;-178.001;-99999.000000;-99999.000000;-99999.000000
17.992868;67.966217;-165.624;-99999.000000;-99999.000000;-99999.000000
10.881762;131.999985;-160;-99999.000000;-99999.000000;-99999.000000
16.764910;198.000000;-146;-99999.000000;-99999.000000;-99999.000000
103.944069;63.735100;-99.645;-99999.000000;-99999.000000;-99999.000000
39.970978;57.862537;-165.449;-0.041424;-0.006956;0.999117
37.994953;169.976105;-162.709;-0.226916;0.241725;0.943440
67.931206;53.674168;-128.969;-99999.000000;-99999.000000;-99999.000000
142.788147;135.767410;-102.017;-99999.000000;-99999.000000;-99999.000000
260.000000;68.000000;-132.971;0.610736;0.061972;0.789406
189.998764;72.912132;-126;-99999.000000;-99999.000000;-99999.000000
121.936867;49.522026;-144.022;-99999.000000;-99999.000000;-99999.000000
139.968994;157.711960;-150.021;-99999.000000;-99999.000000;-99999.000000
53.939949;16.659061;-124.021;-99999.000000;-99999.000000;-99999.000000
21.990450;93.954765;-145.103;-99999.000000;-99999.000000;-99999.000000
278.000000;176.000000;-102.85;-99999.000000;-99999.000000;-99999.000000
281.435974;324.000000;-158;-99999.000000;-99999.000000;-99999.000000
33.971397;27.864521;-168.971;-99999.000000;-99999.000000;-99999.000000
112.579948;23.693731;-152.023;-99999.000000;-99999.000000;-99999.000000
67.998947;371.994995;-139.136;-99999.000000;-99999.000000;-99999.000000
224.000000;70.000000;-113.022;-99999.000000;-99999.000000;-99999.000000
121.952873;25.776810;-166.177;-99999.000000;-99999.000000;-99999.000000
190.990997;52.000000;-106;-0.635936;-0.381652;0.670766
222.000000;32.000000;-78.333;-99999.000000;-99999.000000;-99999.000000
94.169235;85.650887;-116.026;-0.267774;0.963211;-0.022840
143.847229;272.901154;-119.217;-0.432963;0.537460;0.723657
230.587845;18.000000;-126;-99999.000000;-99999.000000;-99999.000000
123.944923;49.739151;-157.449;-99999.000000;-99999.000000;-99999.000000
5.995047;27.976540;-168.697;-99999.000000;-99999.000000;-99999.000000
276.000000;158.763184;-138;-99999.000000;-99999.000000;-99999.000000
189.945374;335.342194;-124.019;-0.309053;0.939891;-0.145227
262.000000;64.000000;-132.91;-99999.000000;-99999.000000;-99999.000000
268.000000;200.000000;-117.531;-99999.000000;-99999.000000;-99999.000000
17.990438;75.954712;-127.938;-99999.000000;-99999.000000;-99999.000000
141.948807;131.757523;-105.008;-99999.000000;-99999.000000;-99999.000000
26.000000;224.000000;-133.791;-99999.000000;-99999.000000;-99999.000000
109.536552;19.670593;-142.024;-99999.000000;-99999.000000;-99999.000000
178.633286;113.933083;-124.005;-99999.000000;-99999.000000;-99999.000000
259.383636;60.000000;-156;-99999.000000;-99999.000000;-99999.000000
242.000000;78.000000;-112.282;0.130848;-0.794285;0.593288
237.055511;180.148911;-118.235;-99999.000000;-99999.000000;-99999.000000
274.335266;170.000000;-148;-99999.000000;-99999.000000;-99999.000000
83.965134;267.834869;-136.582;-99999.000000;-99999.000000;-99999.000000
238.000000;47.365707;-80;-99999.000000;-99999.000000;-99999.000000
249.723633;185.737396;-114.661;-0.511943;0.756627;0.406730
167.965378;151.142044;-136.012;-99999.000000;-99999.000000;-99999.000000
276.000000;210.000000;-154.899;-99999.000000;-99999.000000;-99999.000000
104.779312;7.670036;-150.024;-99999.000000;-99999.000000;-99999.000000
191.983597;207.922363;-148.938;-99999.000000;-99999.000000;-99999.000000
282.000000;300.000000;-146.761;-99999.000000;-99999.000000;-99999.000000
169.990982;85.957275;-97.1414;-99999.000000;-99999.000000;-99999.000000
63.065231;41.716866;-160.021;-99999.000000;-99999.000000;-99999.000000
23.977272;0.252490;-174.008;-99999.000000;-99999.000000;-99999.000000
220.110855;56.000000;-92;-0.385716;0.832272;0.398178
202.000000;28.558569;-98;-99999.000000;-99999.000000;-99999.000000
199.948532;365.812317;-110.018;0.351288;-0.873517;0.336995
246.000000;68.000000;-159.148;0.251210;0.361216;0.898007
175.996811;37.984882;-155.191;0.286667;-0.133401;0.948697
49.950188;17.764061;-165.605;-99999.000000;-99999.000000;-99999.000000
39.234367;141.922089;-136.006;-99999.000000;-99999.000000;-99999.000000
149.968185;73.849289;-112.557;-99999.000000;-99999.000000;-99999.000000
225.386536;8.000000;-146;-99999.000000;-99999.000000;-99999.000000
246.000000;4.000000;-156.952;-99999.000000;-99999.000000;-99999.000000
210.000000;82.000000;-113.09;-0.092737;0.349722;0.932252
220.000000;14.000000;-108.213;-0.251737;-0.894783;-0.368772
185.994217;97.972595;-135.966;-99999.000000;-99999.000000;-99999.000000
2.000000;62.519970;-92;-99999.000000;-99999.000000;-99999.000000
131.951950;57.861027;-114.017;0.542618;-0.786714;-0.294358
177.998871;23.617279;-158;-99999.000000;-99999.000000;-99999.000000
119.094131;49.746597;-108.019;-99999.000000;-99999.000000;-99999.000000
91.932800;13.449223;-114.024;-99999.000000;-99999.000000;-99999.000000
195.991852;171.961426;-145.7;0.063866;0.133013;0.989054
276.000000;190.000000;-158.173;-99999.000000;-99999.000000;-99999.000000
169.225952;75.940216;-156.004;-99999.000000;-99999.000000;-99999.000000
282.000000;32.000000;-153.804;-99999.000000;-99999.000000;-99999.000000
69.251343;75.702087;-120.022;-99999.000000;-99999.000000;-99999.000000
49.943100;15.730478;-154.775;-99999.000000;-99999.000000;-99999.000000
258.000000;68.000000;-159.119;-99999.000000;-99999.000000;-99999.000000
268.000000;184.000000;-160.789;-99999.000000;-99999.000000;-99999.000000
51.976685;172.456009;-130.008;0.755042;-0.655151;-0.026241
296.000000;150.000000;-150.172;-99999.000000;-99999.000000;-99999.000000
292.000000;88.997620;-124;0.445740;-0.596613;0.667360
161.984299;82.123100;-100.006;-0.171094;-0.487413;0.856245
109.307091;15.731047;-112.02;-99999.000000;-99999.000000;-99999.000000
175.974213;152.918015;-134.009;-99999.000000;-99999.000000;-99999.000000
238.000000;228.546661;-152;-99999.000000;-99999.000000;-99999.000000
229.034683;10.000000;-122;0.723388;-0.688456;-0.052327
21.988054;57.943420;-165.298;-99999.000000;-99999.000000;-99999.000000
73.938583;25.709103;-169.297;-99999.000000;-99999.000000;-99999.000000
112.380898;89.674988;-156.024;-99999.000000;-99999.000000;-99999.000000
298.000000;68.000000;-151.681;-99999.000000;-99999.000000;-99999.000000
258.000000;376.000000;-154.498;-99999.000000;-99999.000000;-99999.000000
73.995491;359.978668;-140.34;-99999.000000;-99999.000000;-99999.000000
200.764313;32.000000;-98;-0.938567;-0.220117;0.265783
159.976013;68.937042;-138.008;0.149088;-0.939803;0.307480
187.997971;75.990395;-145.021;-0.651677;0.528818;-0.543755
97.741936;-0.356439;-142.026;-99999.000000;-99999.000000;-99999.000000
247.544846;36.000000;-102;-99999.000000;-99999.000000;-99999.000000
45.977623;129.637558;-154.008;-99999.000000;-99999.000000;-99999.000000
276.000000;62.000004;-154.857;-99999.000000;-99999.000000;-99999.000000
266.000000;48.000000;-133.963;-99999.000000;-99999.000000;-99999.000000
127.927345;142.666092;-118.026;-99999.000000;-99999.000000;-99999.000000
66.889053;71.697159;-126.022;-99999.000000;-99999.000000;-99999.000000
278.000000;160.000000;-133.629;-99999.000000;-99999.000000;-99999.000000
207.965668;339.425507;-122.012;0.127716;0.986650;-0.101042
99.942810;57.729076;-100.653;-99999.000000;-99999.000000;-99999.000000
254.000000;84.000000;-105.587;-99999.000000;-99999.000000;-99999.000000
179.924622;397.643005;-103.76;-99999.000000;-99999.000000;-99999.000000
133.936264;127.698158;-114.603;-99999.000000;-99999.000000;-99999.000000
264.000000;201.999985;-157.499;-99999.000000;-99999.000000;-99999.000000
206.000000;84.000000;-115.003;-0.521081;0.437029;0.733131
286.000000;174.000000;-147.258;0.007548;-0.287147;-0.957857
161.980270;97.906532;-100.952;-99999.000000;-99999.000000;-99999.000000
225.999985;8.607794;-122;-99999.000000;-99999.000000;-99999.000000
14.000000;153.276382;-162;-99999.000000;-99999.000000;-99999.000000
53.674847;157.889542;-154.008;-0.348492;0.922870;0.163904
188.677887;37.999886;-152;-99999.000000;-99999.000000;-99999.000000
105.945335;241.726257;-103.707;-99999.000000;-99999.000000;-99999.000000
145.962372;69.539963;-118.013;-99999.000000;-99999.000000;-99999.000000
107.292885;39.705482;-164.022;-99999.000000;-99999.000000;-99999.000000
211.999130;120.677071;-131.989;-99999.000000;-99999.000000;-99999.000000
-0.000003;54.286304;-96;-99999.000000;-99999.000000;-99999.000000
276.000000;128.849243;-142;-99999.000000;-99999.000000;-99999.000000
-0.000891;55.995781;-115.892;-99999.000000;-99999.000000;-99999.000000
63.967381;49.712051;-118.021;-99999.000000;-99999.000000;-99999.000000
68.798149;71.712410;-116.021;-99999.000000;-99999.000000;-99999.000000
262.000000;42.000000;-152.829;-99999.000000;-99999.000000;-99999.000000
93.118889;87.627808;-126.028;-99999.000000;-99999.000000;-99999.000000
101.931625;91.676170;-159.487;-99999.000000;-99999.000000;-99999.000000
246.000000;71.798218;-156;-99999.000000;-99999.000000;-99999.000000
77.937775;99.705292;-155.204;0.132364;-0.261186;0.956170
36.549732;183.988815;-92.0008;-0.631497;0.144856;0.761727
222.000000;10.000000;-125.248;-99999.000000;-99999.000000;-99999.000000
95.924706;1.643425;-132.109;-99999.000000;-99999.000000;-99999.000000
276.000000;74.000000;-156.355;-99999.000000;-99999.000000;-99999.000000
294.000000;138.535629;-152;-99999.000000;-99999.000000;-99999.000000
93.939255;13.134275;-108.021;-99999.000000;-99999.000000;-99999.000000
242.000000;217.999985;-154.662;0.142397;-0.084549;0.986192
40.476913;9.764545;-150.017;-99999.000000;-99999.000000;-99999.000000
60.558674;81.732094;-138.02;-99999.000000;-99999.000000;-99999.000000
133.966751;1.842515;-160.631;-99999.000000;-99999.000000;-99999.000000
103.920044;127.705330;-136.028;-99999.000000;-99999.000000;-99999.000000
9.993814;61.502769;-142.002;-99999.000000;-99999.000000;-99999.000000
109.996506;139.655579;-110.026;-99999.000000;-99999.000000;-99999.000000
276.000000;86.454803;-152;-99999.000000;-99999.000000;-99999.000000
263.476135;392.000000;-152;-99999.000000;-99999.000000;-99999.000000
35.964279;-0.169189;-172.423;-99999.000000;-99999.000000;-99999.000000
165.834488;137.861176;-108.01;-99999.000000;-99999.000000;-99999.000000
28.148588;25.892563;-170.008;-99999.000000;-99999.000000;-99999.000000
156.560806;215.113052;-147.837;-0.114740;0.079758;0.990189
282.582520;368.000000;-156;-99999.000000;-99999.000000;-99999.000000
242.000000;38.745800;-126;-99999.000000;-99999.000000;-99999.000000
89.927879;3.658421;-120.836;-99999.000000;-99999.000000;-99999.000000
103.936966;3.701439;-162.173;-99999.000000;-99999.000000;-99999.000000
232.000000;59.516109;-98;-99999.000000;-99999.000000;-99999.000000
282.000000;20.000000;-154.841;0.012608;0.042283;0.999026
114.518402;153.623047;-122.028;-99999.000000;-99999.000000;-99999.000000
185.982468;180.134369;-148.006;-99999.000000;-99999.000000;-99999.000000
69.035309;45.659069;-134.025;-99999.000000;-99999.000000;-99999.000000
161.450165;273.671814;-110.024;-0.432643;0.375042;0.819856
1.474949;41.995556;-174;-99999.000000;-99999.000000;-99999.000000
149.947006;159.296524;-148.019;-99999.000000;-99999.000000;-99999.000000
113.939087;83.711502;-104.948;-99999.000000;-99999.000000;-99999.000000
147.961792;93.541115;-156.013;-99999.000000;-99999.000000;-99999.000000
142.763290;236.425720;-113.821;-99999.000000;-99999.000000;-99999.000000
127.952835;39.776627;-160.801;-0.137326;-0.257997;0.956336
57.969898;151.875992;-108.011;-0.431961;0.718342;0.545339
175.994019;71.971703;-160.307;-99999.000000;-99999.000000;-99999.000000
235.996201;333.982025;-91.2156;-99999.000000;-99999.000000;-99999.000000
34.161942;9.802217;-130.015;-99999.000000;-99999.000000;-99999.000000
185.999374;46.227741;-150;-99999.000000;-99999.000000;-99999.000000
7.998128;88.404976;-124.001;-99999.000000;-99999.000000;-99999.000000
83.941895;47.724773;-102.421;-99999.000000;-99999.000000;-99999.000000
39.981625;127.773643;-116.006;-99999.000000;-99999.000000;-99999.000000
222.000000;58.786243;-96;-99999.000000;-99999.000000;-99999.000000
5.283572;83.999336;-102;-99999.000000;-99999.000000;-99999.000000
170.025757;223.720367;-145.723;-99999.000000;-99999.000000;-99999.000000
258.414673;64.000000;-130;0.608438;0.346544;0.713940
292.818542;100.000000;-114;-99999.000000;-99999.000000;-99999.000000
191.832199;179.937897;-144.005;-99999.000000;-99999.000000;-99999.000000
296.000000;212.000015;-148.828;-99999.000000;-99999.000000;-99999.000000
103.933250;17.683855;-119.495;-99999.000000;-99999.000000;-99999.000000
105.935310;82.833221;-106.023;-99999.000000;-99999.000000;-99999.000000
238.545258;44.000000;-86;-99999.000000;-99999.000000;-99999.000000
20.276665;192.000000;-148;-99999.000000;-99999.000000;-99999.000000
193.922150;89.999741;-98;-99999.000000;-99999.000000;-99999.000000
285.008301;108.000000;-100;-99999.000000;-99999.000000;-99999.000000
159.927002;279.653381;-114.106;-99999.000000;-99999.000000;-99999.000000
227.996872;160.227890;-102.466;0.002491;0.251341;0.967895
218.000000;57.278709;-98;-99999.000000;-99999.000000;-99999.000000
257.049957;50.000000;-110;-99999.000000;-99999.000000;-99999.000000
256.000000;82.000000;-107.773;-99999.000000;-99999.000000;-99999.000000
33.981789;75.913750;-166.239;-99999.000000;-99999.000000;-99999.000000
246.000000;27.444405;-146;0.385160;-0.912164;0.140030
234.000015;94.978477;-110;-99999.000000;-99999.000000;-99999.000000
242.000000;20.000000;-161.633;-0.216079;0.026657;0.976012
230.000000;104.000000;-132.619;-99999.000000;-99999.000000;-99999.000000
117.948158;54.710052;-104.018;-99999.000000;-99999.000000;-99999.000000
19.981022;1.910115;-173.247;-99999.000000;-99999.000000;-99999.000000
254.000000;72.000000;-147.717;-99999.000000;-99999.000000;-99999.000000
41.950253;8.006930;-156.017;-99999.000000;-99999.000000;-99999.000000
61.937878;43.705757;-154.005;-99999.000000;-99999.000000;-99999.000000
95.927879;14.038115;-122.025;-99999.000000;-99999.000000;-99999.000000
270.000000;134.000000;-149.244;0.020702;-0.056906;0.998165
71.960167;164.752930;-156.014;-99999.000000;-99999.000000;-99999.000000
47.946770;14.923656;-122.019;-99999.000000;-99999.000000;-99999.000000
145.927643;369.657288;-96.987;-99999.000000;-99999.000000;-99999.000000
215.994598;241.974396;-134.902;-99999.000000;-99999.000000;-99999.000000
105.934059;7.397376;-156.023;-99999.000000;-99999.000000;-99999.000000
244.453583;24.000000;-96;-99999.000000;-99999.000000;-99999.000000
197.999298;109.996674;-151.148;-99999.000000;-99999.000000;-99999.000000
258.000000;36.000000;-153.019;-99999.000000;-99999.000000;-99999.000000
211.999420;171.163361;-144;-99999.000000;-99999.000000;-99999.000000
240.625015;157.084930;-101.527;0.078074;0.095840;0.992330
109.943245;38.183735;-168.02;-99999.000000;-99999.000000;-99999.000000
190.658783;47.999439;-134;-99999.000000;-99999.000000;-99999.000000
57.977032;168.765335;-100.008;0.370429;-0.857591;-0.356820
0.170586;61.999607;-172;-99999.000000;-99999.000000;-99999.000000
137.946609;111.563957;-154.019;-99999.000000;-99999.000000;-99999.000000
117.952217;57.760521;-102.018;-99999.000000;-99999.000000;-99999.000000
241.873718;42.000000;-82;-99999.000000;-99999.000000;-99999.000000
9.995427;64.380890;-156.002;0.441157;-0.893234;-0.086680
181.997452;81.987907;-99.8662;0.415765;-0.909471;-0.001159
216.000000;24.000000;-84.8369;-99999.000000;-99999.000000;-99999.000000
206.000000;70.000000;-107.218;-99999.000000;-99999.000000;-99999.000000
186.289703;2.000000;-158;-99999.000000;-99999.000000;-99999.000000
202.000000;30.000000;-123.164;-99999.000000;-99999.000000;-99999.000000
254.013184;189.818985;-122.007;-0.573445;0.662626;-0.481755
288.733154;62.000004;-152;-99999.000000;-99999.000000;-99999.000000
288.000000;58.000000;-152.043;-99999.000000;-99999.000000;-99999.000000
99.266899;253.610092;-104.142;-99999.000000;-99999.000000;-99999.000000
73.939247;125.010239;-126.021;-99999.000000;-99999.000000;-99999.000000
91.984734;375.927704;-139.181;0.207385;-0.119536;0.970929
278.000000;197.616821;-114;-99999.000000;-99999.000000;-99999.000000
294.000000;86.803612;-134;-99999.000000;-99999.000000;-99999.000000
109.631050;19.712822;-116.021;-99999.000000;-99999.000000;-99999.000000
103.931801;121.676994;-157.452;-99999.000000;-99999.000000;-99999.000000
51.946198;15.745178;-163.398;-99999.000000;-99999.000000;-99999.000000
120.102692;299.077484;-131.899;-99999.000000;-99999.000000;-99999.000000
228.000000;212.000015;-149.028;-99999.000000;-99999.000000;-99999.000000
137.959290;63.807144;-109.906;-99999.000000;-99999.000000;-99999.000000
274.372253;162.000000;-148;-99999.000000;-99999.000000;-99999.000000
254.000000;136.000000;-149.977;-99999.000000;-99999.000000;-99999.000000
246.000000;68.000000;-128.403;-99999.000000;-99999.000000;-99999.000000
254.000000;182.000000;-156.814;-99999.000000;-99999.000000;-99999.000000
208.000000;49.630779;-126;0.610328;-0.756432;0.235179
110.546738;21.674492;-144.024;0.929089;-0.074432;0.362289
212.123230;98.000000;-126;-99999.000000;-99999.000000;-99999.000000
48.432453;111.873314;-160.009;-99999.000000;-99999.000000;-99999.000000
57.938175;21.707180;-157.187;-99999.000000;-99999.000000;-99999.000000
26.000000;382.000000;-136.482;-99999.000000;-99999.000000;-99999.000000
290.000000;85.501160;-150;-99999.000000;-99999.000000;-99999.000000
209.450607;38.000000;-116;-99999.000000;-99999.000000;-99999.000000
266.000000;94.000000;-102.914;-99999.000000;-99999.000000;-99999.000000
177.931656;349.373199;-126.024;-99999.000000;-99999.000000;-99999.000000
199.099228;24.000000;-126;-99999.000000;-99999.000000;-99999.000000
200.000000;84.509674;-138;-99999.000000;-99999.000000;-99999.000000
170.308380;201.830902;-148.193;-99999.000000;-99999.000000;-99999.000000
256.000000;12.000000;-156.412;-99999.000000;-99999.000000;-99999.000000
282.000000;193.201035;-130;-99999.000000;-99999.000000;-99999.000000
190.429611;24.000000;-144;-0.866876;-0.122174;0.483322
75.938049;29.706568;-168.882;-99999.000000;-99999.000000;-99999.000000
260.000000;22.000000;-157.528;-99999.000000;-99999.000000;-99999.000000
153.308334;13.936587;-166.005;-99999.000000;-99999.000000;-99999.000000
180.659912;63.977859;-138.002;-99999.000000;-99999.000000;-99999.000000
262.000000;47.447964;-156;0.872703;-0.213818;0.438944
137.966446;27.841097;-161.483;-99999.000000;-99999.000000;-99999.000000
107.946648;67.211517;-98.0187;-0.434048;0.096153;0.895744
55.994953;253.976074;-157.056;0.049938;-0.114968;0.992113
200.000015;70.000000;-106.434;0.044484;0.379077;0.924295
78.495766;235.818710;-116.013;-0.635551;-0.266563;0.724582
