X,Y,Z,azimuth,dip,polarity,formation
9545.590000,37514.895000,-1000.000000,267.931178,89.000000,1,Fault2
9545.595000,39155.445000,-1000.000000,272.059265,89.000000,1,Fault2
12803.990000,16773.690000,-2000.000000,270.000000,89.000000,-1,Fault2
12812.570000,17477.390000,-2000.000000,271.145816,89.000000,-1,Fault2
12821.165000,18207.290000,-2000.000000,270.002856,89.000000,-1,Fault2
12889.840000,19246.455000,-2000.000000,275.313472,89.000000,-1,Fault2
12992.785000,20730.435000,-2000.000000,272.632307,89.000000,-1,Fault2
13035.640000,22102.080000,-2000.000000,270.784448,89.000000,-1,Fault2
13044.320000,23051.950000,-2000.000000,270.019455,89.000000,-1,Fault2
13001.480000,23565.240000,-2000.000000,257.218626,89.000000,-1,Fault2
12967.090000,23885.795000,-2000.000000,273.732200,89.000000,-1,Fault2
9950.101278,11483.688012,-2000.000000,302.496959,70.000000,1,Fault2
10641.611278,12552.818012,-2000.000000,303.547638,70.000000,1,Fault2
11374.011278,13508.268012,-2000.000000,310.084208,70.000000,1,Fault2
11966.891278,14247.253012,-2000.000000,304.401463,70.000000,1,Fault2
12221.601278,14662.868012,-2000.000000,299.032005,70.000000,1,Fault2
12502.246278,15194.103012,-2000.000000,296.921586,70.000000,1,Fault2
12857.451278,15860.738012,-2000.000000,298.961023,70.000000,1,Fault2
9076.890000,38964.555000,-2000.000000,92.060575,89.000000,1,Fault2
9076.900000,37324.935000,-2000.000000,87.931204,89.000000,1,Fault2
9076.900000,35708.330000,-2000.000000,92.120645,89.000000,1,Fault2
9069.355000,34579.800000,-2000.000000,86.186098,89.000000,1,Fault2
9098.905000,33945.595000,-2000.000000,88.579984,89.000000,1,Fault2
9140.295000,32976.150000,-2000.000000,87.087699,89.000000,1,Fault2
9171.470000,31776.215000,-2000.000000,90.287305,89.000000,1,Fault2
9917.081772,31115.555291,-2000.000000,59.054458,70.000000,-1,Fault2
10335.131772,30348.380291,-2000.000000,64.145442,70.000000,-1,Fault2
10899.291772,29282.745291,-2000.000000,61.069488,70.000000,-1,Fault2
11494.596772,28264.130291,-2000.000000,56.799549,70.000000,-1,Fault2
11849.671772,27695.535291,-2000.000000,59.603242,70.000000,-1,Fault2
12150.046772,27191.645291,-2000.000000,58.803769,70.000000,-1,Fault2
12468.526772,26547.225291,-2000.000000,67.105626,70.000000,-1,Fault2
12783.066772,25857.505291,-2000.000000,63.419580,70.000000,-1,Fault2
13061.171772,25266.520291,-2000.000000,66.237554,70.000000,-1,Fault2
13292.421772,24758.270291,-2000.000000,64.592417,70.000000,-1,Fault2
9130.570000,9088.635000,-2000.000000,91.502275,89.000000,1,Fault2
9124.450000,8275.865000,-2000.000000,89.152507,89.000000,1,Fault2
9104.880000,7343.445000,-2000.000000,92.552312,89.000000,1,Fault2
9069.990000,6143.895000,-2000.000000,90.884189,89.000000,1,Fault2
9067.295000,4946.430000,-2000.000000,89.268850,89.000000,1,Fault2
9117.015000,3659.235000,-2000.000000,86.649887,89.000000,1,Fault2
9153.565000,2453.205000,-2000.000000,90.721074,89.000000,1,Fault2
9161.725000,1482.930000,-2000.000000,88.347068,89.000000,1,Fault2
9159.035000,501.735000,-2000.000000,91.973886,89.000000,1,Fault2
9579.328617,30633.795680,-2000.000000,64.983933,70.000000,1,Fault2
9965.243617,29881.290680,-2000.000000,60.300893,70.000000,1,Fault2
10552.153617,28829.835680,-2000.000000,61.079799,70.000000,1,Fault2
11160.588617,27787.995680,-2000.000000,56.841648,70.000000,1,Fault2
11514.588617,27221.195680,-2000.000000,59.641354,70.000000,1,Fault2
11788.898617,26763.050680,-2000.000000,58.482508,70.000000,1,Fault2
12070.578617,26225.535680,-2000.000000,65.121381,70.000000,1,Fault2
12372.013617,25599.325680,-2000.000000,63.440950,70.000000,1,Fault2
12685.643617,24972.015680,-2000.000000,63.432812,70.000000,1,Fault2
12943.478617,24449.045680,-2000.000000,64.275921,70.000000,1,Fault2
13213.805000,16635.590000,-2000.000000,274.972617,89.000000,1,Fault2
13234.355000,17192.475000,-2000.000000,269.997319,89.000000,1,Fault2
13242.615000,17793.860000,-2000.000000,271.687622,89.000000,1,Fault2
13279.850000,18327.480000,-2000.000000,276.536168,89.000000,1,Fault2
13338.720000,18987.930000,-2000.000000,274.195963,89.000000,1,Fault2
13383.815000,19672.120000,-2000.000000,273.143448,89.000000,1,Fault2
13397.500000,20219.865000,-2000.000000,269.683154,89.000000,1,Fault2
13401.035000,20735.270000,-2000.000000,271.181370,89.000000,1,Fault2
13406.620000,21101.295000,-2000.000000,270.258585,89.000000,1,Fault2
13407.650000,21363.995000,-2000.000000,270.195277,89.000000,1,Fault2
13407.495000,21640.790000,-2000.000000,269.732403,89.000000,1,Fault2
13407.295000,21827.345000,-2000.000000,270.492599,89.000000,1,Fault2
13410.350000,21963.655000,-2000.000000,271.750781,89.000000,1,Fault2
13417.245000,22197.870000,-2000.000000,271.648969,89.000000,1,Fault2
13417.980000,22432.835000,-2000.000000,267.655539,89.000000,1,Fault2
13409.355000,22611.125000,-2000.000000,266.830365,89.000000,1,Fault2
13401.395000,22809.410000,-2000.000000,268.453078,89.000000,1,Fault2
13393.935000,23033.290000,-2000.000000,267.763858,89.000000,1,Fault2
13391.760000,23264.715000,-2000.000000,271.211019,89.000000,1,Fault2
13395.485000,23469.480000,-2000.000000,270.830087,89.000000,1,Fault2
13394.045000,23665.980000,-2000.000000,268.507526,89.000000,1,Fault2
13387.705000,23891.660000,-2000.000000,268.287942,89.000000,1,Fault2
9595.649219,11628.570284,-2000.000000,303.261356,70.000000,-1,Fault2
10275.324219,12657.820284,-2000.000000,303.676967,70.000000,-1,Fault2
11036.934219,13654.620284,-2000.000000,310.063698,70.000000,-1,Fault2
11592.844219,14339.330284,-2000.000000,304.376221,70.000000,-1,Fault2
11781.184219,14650.090284,-2000.000000,298.903602,70.000000,-1,Fault2
12019.099219,15127.230284,-2000.000000,294.944689,70.000000,-1,Fault2
12391.334219,15900.545284,-2000.000000,296.163228,70.000000,-1,Fault2
9496.650000,496.075000,-2000.000000,270.577471,89.000000,1,Fault2
9499.330000,1476.420000,-2000.000000,269.749269,89.000000,1,Fault2
9503.185000,2452.565000,-2000.000000,270.723373,89.000000,1,Fault2
9466.655000,3657.435000,-2000.000000,266.648695,89.000000,1,Fault2
9416.495000,5042.940000,-2000.000000,269.339312,89.000000,1,Fault2
9419.185000,6242.715000,-2000.000000,271.088812,89.000000,1,Fault2
9454.510000,7345.280000,-2000.000000,272.553813,89.000000,1,Fault2
9474.065000,8276.910000,-2000.000000,269.151196,89.000000,1,Fault2
9485.060000,9096.735000,-2000.000000,272.099202,89.000000,1,Fault2
9521.045000,9962.330000,-2000.000000,272.684527,89.000000,1,Fault2
9622.710000,31965.540000,-2000.000000,270.288904,89.000000,1,Fault2
9591.560000,33163.975000,-2000.000000,267.086693,89.000000,1,Fault2
9550.195000,34132.625000,-2000.000000,268.580607,89.000000,1,Fault2
9520.625000,34767.640000,-2000.000000,266.193328,89.000000,1,Fault2
9528.135000,35897.780000,-2000.000000,272.118881,89.000000,1,Fault2
9528.130000,37514.900000,-2000.000000,267.931166,89.000000,1,Fault2
9528.140000,39155.760000,-2000.000000,272.058825,89.000000,1,Fault2
12838.895000,16773.513000,1.000000,270.000000,89.000000,-1,Fault2
12847.475000,17477.040000,1.000000,271.145816,89.000000,-1,Fault2
12856.055000,18206.306000,1.000000,270.000000,89.000000,-1,Fault2
12924.691500,19244.437500,1.000000,275.314523,89.000000,-1,Fault2
13027.646500,20728.708000,1.000000,272.632443,89.000000,-1,Fault2
13070.544500,22101.443500,1.000000,270.784816,89.000000,-1,Fault2
13079.124000,23053.779000,1.000000,270.000000,89.000000,-1,Fault2
13036.226000,23568.555000,1.000000,257.195721,89.000000,-1,Fault2
13001.907500,23886.000000,1.000000,273.814031,89.000000,-1,Fault2
9629.307000,11424.731000,1.000000,302.498165,70.000000,-1,Fault2
10336.521000,12516.562500,1.000000,303.614544,70.000000,-1,Fault2
11084.190000,13493.701000,1.000000,310.073767,70.000000,-1,Fault2
11658.584000,14205.548000,1.000000,304.391657,70.000000,-1,Fault2
11881.531500,14571.472000,1.000000,298.955300,70.000000,-1,Fault2
12150.383500,15082.118000,1.000000,296.921820,70.000000,-1,Fault2
12508.655500,15754.417000,1.000000,298.952828,70.000000,-1,Fault2
9041.991000,38965.183500,1.000000,92.059629,89.000000,1,Fault2
9041.991000,37324.943500,1.000000,87.931255,89.000000,1,Fault2
9041.991000,35708.082000,1.000000,92.119873,89.000000,1,Fault2
9034.463500,34578.745500,1.000000,86.189489,89.000000,1,Fault2
9064.022500,33944.134500,1.000000,88.580759,89.000000,1,Fault2
9105.397500,32975.087000,1.000000,87.087203,89.000000,1,Fault2
9136.562500,31775.902000,1.000000,90.287836,89.000000,1,Fault2
