,0
15057,40.21213
15058,40.210663
15059,40.209766
15060,40.209217
15061,40.20902
15062,40.209206
15063,40.20908
15064,40.209293
15065,40.20934
15066,40.20955
15067,40.20953
15068,40.209488
15069,40.20958
15070,40.20952
15071,40.210514
15072,40.210835
15073,40.211845
15074,40.2117
15075,40.211723
15076,40.212234
15077,40.212776
15078,40.21341
15079,40.213596
15080,40.213943
15081,40.21395
15082,40.214195
15083,40.214554
15084,40.215973
15085,40.217915
15086,40.21773
15087,40.21777
15088,40.218037
15089,40.217705
15090,40.216965
15091,40.21709
15092,40.216644
15093,40.21611
15094,40.21317
15095,40.211193
15096,40.21019
15097,40.209698
15098,40.209694
15099,40.209137
15100,40.20974
15101,40.209633
15102,40.210316
15103,40.210545
15104,40.211178
15105,40.211002
15106,40.210907
15107,40.210934
15108,40.21101
15109,40.211082
15110,40.211338
15111,40.21126
15112,40.211987
15113,40.212097
15114,40.21283
15115,40.213
15116,40.212994
15117,40.21401
15118,40.21469
15119,40.215157
15120,40.215427
15121,40.21645
15122,40.216835
15123,40.217316
15124,40.21606
15125,40.214924
15126,40.213203
15127,40.211678
15128,40.21068
15129,40.210262
15130,40.210316
15131,40.21057
15132,40.210705
15133,40.21144
15134,40.211758
15135,40.21205
15136,40.211872
15137,40.212494
15138,40.213966
15139,40.214993
15140,40.21543
15141,40.21641
15142,40.21734
15143,40.218216
15144,40.21912
15145,40.22012
15146,40.221214
15147,40.22078
15148,40.221806
15149,40.22327
15150,40.224567
15151,40.225376
15152,40.226128
15153,40.227592
15154,40.229576
15155,40.231335
15156,40.232517
15157,40.23437
15158,40.236656
15159,40.238335
15160,40.238873
15161,40.23936
15162,40.23966
15163,40.239475
15164,40.238724
15165,40.23974
15166,40.239788
15167,40.24009
15168,40.24038
15169,40.240456
15170,40.240246
15171,40.240673
15172,40.240807
15173,40.240932
15174,40.241154
15175,40.241436
15176,40.24131
15177,40.240658
15178,40.239964
15179,40.239956
15180,40.240494
15181,40.24081
15182,40.24293
15183,40.243313
15184,40.243614
15185,40.24475
15186,40.24618
15187,40.247196
15188,40.248653
15189,40.250122
15190,40.251625
15191,40.253437
15192,40.25562
15193,40.257774
15194,40.259804
15195,40.260807
15196,40.264893
15197,40.267952
15198,40.26835
15199,40.267292
15200,40.26567
15201,40.263836
15202,40.262455
15203,40.18449
15204,40.278015
15205,40.27773
15206,40.27427
15207,40.270798
15208,40.26746
15209,40.264618
15210,40.26236
15211,40.2603
15212,40.258076
15213,40.255764
15214,40.252983
15215,40.250717
15216,40.247803
15217,40.24561
15218,40.243965
15219,40.242245
15220,40.23993
15221,40.23784
15222,40.23568
15223,40.23409
15224,40.232407
15225,40.230183
15226,40.228302
15227,40.22639
15228,40.223717
15229,40.222458
15230,40.220337
15231,40.21848
15232,40.217453
15233,40.216503
15234,40.21583
15235,40.21493
15236,40.214203
15237,40.213345
15238,40.212646
15239,40.210655
15240,40.209736
15241,40.209415
15242,40.209385
15243,40.209335
15244,40.209175
15245,40.209175
15246,40.20892
15247,40.20926
15248,40.209377
15249,40.209633
15250,40.20949
15251,40.209965
15252,40.210323
15253,40.21118
15254,40.21133
15255,40.21125
15256,40.211243
15257,40.211777
15258,40.212456
15259,40.212822
15260,40.213245
15261,40.213696
15262,40.214634
15263,40.214794
15264,40.215645
15265,40.21582
15266,40.217125
15267,40.217785
15268,40.218258
15269,40.218502
15270,40.217873
15271,40.21743
15272,40.21753
15273,40.21698
15274,40.21692
15275,40.214188
15276,40.21269
15277,40.21139
15278,40.21045
15279,40.209976
15280,40.21024
15281,40.210083
15282,40.210415
15283,40.210823
15284,40.210968
15285,40.210243
15286,40.21052
15287,40.210423
15288,40.2108
15289,40.21076
15290,40.210682
15291,40.210766
15292,40.210808
15293,40.211567
15294,40.212074
15295,40.2127
15296,40.212822
15297,40.213074
15298,40.21364
15299,40.21395
15300,40.21395
15301,40.21492
15302,40.215324
15303,40.216244
15304,40.216473
15305,40.214874
15306,40.212883
15307,40.211464
15308,40.21083
15309,40.210377
15310,40.210243
15311,40.21098
15312,40.21133
15313,40.21142
15314,40.21098
15315,40.21131
15316,40.211426
15317,40.213097
15318,40.213997
15319,40.214226
15320,40.215065
15321,40.215744
15322,40.216503
15323,40.21744
15324,40.21859
15325,40.219604
15326,40.22085
15327,40.223476
15328,40.22275
15329,40.2234
15330,40.224224
15331,40.225513
15332,40.226494
15333,40.22814
15334,40.229927
15335,40.231537
15336,40.23232
15337,40.23436
15338,40.236427
15339,40.23842
15340,40.238953
15341,40.239277
15342,40.239555
15343,40.23987
15344,40.2395
15345,40.239624
15346,40.23998
15347,40.240288
15348,40.24098
15349,40.240765
15350,40.241276
15351,40.240635
15352,40.241085
15353,40.240723
15354,40.24089
15355,40.241165
15356,40.24151
15357,40.24032
15358,40.239872
15359,40.240124
15360,40.240593
15361,40.241547
15362,40.24327
15363,40.243538
15364,40.24361
15365,40.244743
15366,40.24628
15367,40.247807
15368,40.249138
15369,40.25059
15370,40.251987
15371,40.25376
15372,40.25535
15373,40.257538
15374,40.259804
15375,40.261692
15376,40.262745
15377,40.266975
15378,40.270134
15379,40.27047
15380,40.269466
15381,40.26723
15382,40.26587
15383,40.264053
15384,40.1848
15385,40.28009
15386,40.277645
15387,40.274574
15388,40.271126
15389,40.26776
15390,40.265717
15391,40.263756
15392,40.2615
15393,40.25903
15394,40.25656
15395,40.254257
15396,40.251846
15397,40.249233
15398,40.24693
15399,40.24441
15400,40.24263
15401,40.240475
15402,40.238327
15403,40.236946
15404,40.23543
15405,40.232967
15406,40.23095
15407,40.22924
15408,40.227375
15409,40.225315
15410,40.223236
15411,40.220585
15412,40.218884
15413,40.216816
15414,40.21626
15415,40.215603
15416,40.214775
15417,40.213875
15418,40.21321
15419,40.212112
15420,40.211308
15421,40.20973
15422,40.209465
15423,40.209328
15424,40.20944
15425,40.20924
15426,40.209137
15427,40.20886
15428,40.209023
15429,40.209652
15430,40.209408
15431,40.20964
15432,40.209957
15433,40.210564
15434,40.21104
15435,40.211273
15436,40.211838
15437,40.212063
15438,40.21199
15439,40.21233
15440,40.212322
15441,40.212406
15442,40.213264
15443,40.214905
15444,40.215027
15445,40.215477
15446,40.215622
15447,40.215046
15448,40.217793
15449,40.21832
15450,40.218315
15451,40.218143
15452,40.217926
15453,40.21792
15454,40.217377
15455,40.217342
15456,40.214737
15457,40.213623
15458,40.211983
15459,40.210865
15460,40.21023
15461,40.20935
15462,40.209435
15463,40.21058
15464,40.21071
15465,40.211098
15466,40.211693
15467,40.21121
15468,40.210575
15469,40.2107
15470,40.21056
15471,40.210453
15472,40.210373
15473,40.210533
15474,40.210712
15475,40.211807
15476,40.212234
15477,40.21252
15478,40.213207
15479,40.21321
15480,40.21374
15481,40.214138
15482,40.214455
15483,40.214848
15484,40.215843
15485,40.215286
15486,40.21542
15487,40.21407
15488,40.21303
15489,40.212048
15490,40.21176
15491,40.211075
15492,40.21097
15493,40.210938
15494,40.211212
15495,40.21181
15496,40.21257
15497,40.213333
15498,40.213875
15499,40.214325
15500,40.214474
15501,40.215225
15502,40.215946
15503,40.216717
15504,40.218082
15505,40.219456
15506,40.220497
15507,40.222675
15508,40.22332
15509,40.223404
15510,40.22473
15511,40.22569
15512,40.22695
15513,40.22824
15514,40.229897
15515,40.23138
15516,40.232304
15517,40.233757
15518,40.235764
15519,40.23786
15520,40.239185
15521,40.239605
15522,40.23963
15523,40.23943
15524,40.239258
15525,40.239075
15526,40.23948
15527,40.239986
15528,40.240734
15529,40.240917
15530,40.241455
15531,40.24089
15532,40.240753
15533,40.24079
15534,40.2407
15535,40.240982
15536,40.241325
15537,40.24145
15538,40.241024
15539,40.24014
15540,40.240578
15541,40.24101
15542,40.242535
15543,40.24359
15544,40.24417
15545,40.244854
15546,40.246372
15547,40.247982
15548,40.24971
15549,40.25107
15550,40.252583
15551,40.254192
15552,40.255596
15553,40.257507
15554,40.25966
15555,40.261673
15556,40.263584
15557,40.264584
15558,40.268215
15559,40.27143
15560,40.27121
15561,40.26995
15562,40.268524
15563,40.267162
15564,40.264267
15565,40.185074
15566,40.281536
15567,40.27827
15568,40.275227
15569,40.271877
15570,40.26901
15571,40.266468
15572,40.264034
15573,40.262733
15574,40.260197
15575,40.258038
15576,40.25583
15577,40.253277
15578,40.250656
15579,40.24784
15580,40.24496
15581,40.243065
15582,40.241035
15583,40.239258
15584,40.237556
15585,40.23627
15586,40.23428
15587,40.232376
15588,40.2304
15589,40.228622
15590,40.22626
15591,40.223503
15592,40.22097
15593,40.219135
15594,40.217525
15595,40.215904
15596,40.21551
15597,40.215286
15598,40.214436
15599,40.212677
15600,40.212055
15601,40.2112
15602,40.2101
15603,40.20985
15604,40.20966
15605,40.209538
15606,40.20959
15607,40.20972
15608,40.20938
15609,40.209324
15610,40.209545
15611,40.209427
15612,40.209766
15613,40.210083
15614,40.210583
15615,40.2111
15616,40.21134
15617,40.211967
15618,40.212563
15619,40.212425
15620,40.212578
15621,40.21218
15622,40.212215
15623,40.213074
15624,40.214268
15625,40.214554
15626,40.21495
15627,40.214867
15628,40.21507
15629,40.216576
15630,40.217236
15631,40.21824
15632,40.218468
15633,40.21828
15634,40.218628
15635,40.218536
15636,40.216755
15637,40.214844
15638,40.215034
15639,40.21376
15640,40.212
15641,40.21092
15642,40.209976
15643,40.20998
15644,40.210365
15645,40.210682
15646,40.21096
15647,40.21128
15648,40.211216
15649,40.210537
15650,40.210403
15651,40.210693
15652,40.21026
15653,40.2104
15654,40.211227
15655,40.211536
15656,40.211315
15657,40.212162
15658,40.213028
15659,40.21293
15660,40.212933
15661,40.21271
15662,40.213936
15663,40.214405
15664,40.214954
15665,40.216072
15666,40.216106
15667,40.214878
15668,40.214172
15669,40.21317
15670,40.2127
15671,40.212883
15672,40.212112
15673,40.21262
15674,40.212856
15675,40.213223
15676,40.21361
15677,40.214214
15678,40.21433
15679,40.2146
15680,40.215126
15681,40.215195
15682,40.2158
15683,40.216602
15684,40.217495
15685,40.219017
15686,40.22071
15687,40.221752
15688,40.22316
15689,40.223553
15690,40.224247
15691,40.226395
15692,40.227413
15693,40.22852
15694,40.230076
15695,40.231594
15696,40.232807
15697,40.233986
15698,40.235577
15699,40.23753
15700,40.239426
15701,40.239765
15702,40.239944
15703,40.23962
15704,40.23958
15705,40.23957
15706,40.239307
15707,40.23941
15708,40.24004
15709,40.24039
15710,40.241077
15711,40.241165
15712,40.24058
15713,40.240597
15714,40.240814
15715,40.241055
15716,40.241444
15717,40.24134
15718,40.241543
15719,40.241634
15720,40.241077
15721,40.240917
15722,40.2419
15723,40.242344
15724,40.244205
15725,40.24517
15726,40.2462
15727,40.248165
15728,40.24992
15729,40.251556
15730,40.253242
15731,40.254803
15732,40.25649
15733,40.258026
15734,40.260212
15735,40.262424
15736,40.264015
15737,40.265434
15738,40.267387
15739,40.270752
15740,40.272823
15741,40.273
15742,40.271935
15743,40.270195
15744,40.268333
15745,40.265663
15746,40.185406
15747,40.282944
15748,40.280323
15749,40.27736
15750,40.273933
15751,40.270912
15752,40.26795
15753,40.265392
15754,40.263214
15755,40.261284
15756,40.25925
15757,40.256527
15758,40.254547
15759,40.252113
15760,40.249374
15761,40.24671
15762,40.244087
15763,40.242332
15764,40.240078
15765,40.238552
15766,40.236816
15767,40.23516
15768,40.233513
15769,40.23188
15770,40.22979
15771,40.227226
15772,40.22429
15773,40.22201
15774,40.22047
15775,40.218483
15776,40.216885
15777,40.215385
15778,40.2149
15779,40.21433
15780,40.213337
15781,40.2127
15782,40.212303
15783,40.211277
15784,40.209724
15785,40.209568
15786,40.20956
15787,40.20975
15788,40.209953
15789,40.209644
15790,40.20961
15791,40.20968
15792,40.209564
15793,40.209755
15794,40.209908
15795,40.210644
15796,40.21096
15797,40.21147
15798,40.212
15799,40.21239
15800,40.212494
15801,40.212288
15802,40.21202
15803,40.212296
15804,40.212917
15805,40.21365
15806,40.21402
15807,40.21447
15808,40.214596
15809,40.2149
15810,40.215443
15811,40.21629
15812,40.215973
15813,40.217953
15814,40.217903
15815,40.217636
15816,40.216286
15817,40.214775
15818,40.2153
15819,40.21547
15820,40.214703
15821,40.213223
15822,40.211967
15823,40.210888
15824,40.210144
15825,40.2102
15826,40.21032
15827,40.21096
15828,40.211563
15829,40.21132
15830,40.21071
15831,40.210663
15832,40.210426
15833,40.210526
15834,40.210827
15835,40.21136
15836,40.211575
15837,40.211178
15838,40.21131
15839,40.21199
15840,40.213074
15841,40.21332
15842,40.212692
15843,40.212425
15844,40.21335
15845,40.21429
15846,40.215538
15847,40.21652
15848,40.215714
15849,40.215275
15850,40.21457
15851,40.213623
15852,40.213154
15853,40.21348
15854,40.214237
15855,40.21452
15856,40.214645
15857,40.21466
15858,40.215137
15859,40.2155
15860,40.215515
15861,40.21589
15862,40.216022
15863,40.216362
15864,40.217144
15865,40.218784
15866,40.220646
15867,40.22191
15868,40.222942
15869,40.223473
15870,40.223637
15871,40.225353
15872,40.227848
15873,40.229244
15874,40.230682
15875,40.232018
15876,40.233864
15877,40.235134
15878,40.236095
15879,40.237255
15880,40.23895
15881,40.23998
15882,40.240307
15883,40.23993
15884,40.239147
15885,40.23937
15886,40.2395
15887,40.23912
15888,40.23922
15889,40.23995
15890,40.240223
15891,40.24052
15892,40.240433
15893,40.240654
15894,40.240715
15895,40.241142
15896,40.241295
15897,40.24146
15898,40.241467
15899,40.241596
15900,40.240734
15901,40.240875
15902,40.2418
15903,40.242573
15904,40.242928
15905,40.24509
15906,40.246662
15907,40.247917
15908,40.24968
15909,40.251633
15910,40.253735
15911,40.255478
15912,40.25699
15913,40.25853
15914,40.26062
15915,40.26303
15916,40.26509
15917,40.26635
15918,40.267403
15919,40.269733
15920,40.272686
15921,40.273808
15922,40.274033
15923,40.27235
15924,40.270576
15925,40.26933
15926,40.26727
15927,40.18562
15928,40.282116
15929,40.279545
15930,40.27834
15931,40.27696
15932,40.27322
15933,40.269505
15934,40.266636
15935,40.264324
15936,40.262165
15937,40.25992
15938,40.257343
15939,40.255573
15940,40.25328
15941,40.250813
15942,40.24832
15943,40.245644
15944,40.243107
15945,40.24168
15946,40.239777
15947,40.23796
15948,40.235977
15949,40.234158
15950,40.232555
15951,40.230278
15952,40.227795
15953,40.225468
15954,40.223648
15955,40.2218
15956,40.220165
15957,40.218746
15958,40.21713
15959,40.215504
15960,40.214027
15961,40.21308
15962,40.212925
15963,40.211994
15964,40.21212
15965,40.211533
15966,40.20988
15967,40.209656
15968,40.20999
15969,40.21013
15970,40.210087
15971,40.209896
15972,40.209675
15973,40.209816
15974,40.209988
15975,40.2102
15976,40.210617
15977,40.21111
15978,40.2116
15979,40.211857
15980,40.21236
15981,40.212376
15982,40.212082
15983,40.21207
15984,40.212425
15985,40.21259
15986,40.21346
15987,40.21379
15988,40.2142
15989,40.21431
15990,40.214737
15991,40.214508
15992,40.215023
15993,40.214844
15994,40.21439
15995,40.21453
15996,40.215
15997,40.214855
15998,40.214825
15999,40.21494
16000,40.21505
16001,40.21608
16002,40.21411
16003,40.212673
16004,40.21157
16005,40.211548
16006,40.211052
16007,40.211937
16008,40.21187
16009,40.211994
16010,40.21205
16011,40.211494
16012,40.211414
16013,40.211052
16014,40.210686
16015,40.211502
16016,40.211697
16017,40.21128
16018,40.211647
16019,40.21229
16020,40.212486
16021,40.212227
16022,40.212482
16023,40.213257
16024,40.212902
16025,40.213257
16026,40.213657
16027,40.215202
16028,40.216545
16029,40.216415
16030,40.2151
16031,40.21492
16032,40.215202
16033,40.21553
16034,40.215683
16035,40.2155
16036,40.215252
16037,40.21554
16038,40.21579
16039,40.216957
16040,40.217396
16041,40.21798
16042,40.218643
16043,40.21851
16044,40.218376
16045,40.21848
16046,40.22022
16047,40.221004
16048,40.221653
16049,40.222637
16050,40.22333
16051,40.224503
16052,40.227577
16053,40.230915
16054,40.232216
16055,40.23317
16056,40.233868
16057,40.235554
16058,40.236412
16059,40.237354
16060,40.238987
16061,40.240116
16062,40.240593
16063,40.240406
16064,40.23933
16065,40.238792
16066,40.23909
16067,40.239063
16068,40.238922
16069,40.23922
16070,40.239517
16071,40.23973
16072,40.239777
16073,40.239944
16074,40.24031
16075,40.24057
16076,40.24072
16077,40.241177
16078,40.24148
16079,40.24152
16080,40.24236
16081,40.24071
16082,40.241394
16083,40.242397
16084,40.242958
16085,40.243835
16086,40.246258
16087,40.248386
16088,40.24998
16089,40.251534
16090,40.253616
16091,40.255714
16092,40.257355
16093,40.258675
16094,40.260143
16095,40.262054
16096,40.264244
16097,40.266335
16098,40.26754
16099,40.268963
16100,40.271137
16101,40.27355
16102,40.274582
16103,40.274796
16104,40.27332
16105,40.27209
16106,40.27101
16107,40.268
16108,40.185925
16109,40.28121
16110,40.278603
16111,40.276817
16112,40.275566
16113,40.27481
16114,40.271957
16115,40.267883
16116,40.265
16117,40.26278
16118,40.260597
16119,40.258163
16120,40.256657
16121,40.254368
16122,40.252106
16123,40.249744
16124,40.24711
16125,40.244682
16126,40.24233
16127,40.240475
16128,40.23881
16129,40.237682
16130,40.235973
16131,40.234108
16132,40.2314
16133,40.229767
16134,40.22747
16135,40.225853
16136,40.22413
16137,40.222565
16138,40.22108
16139,40.2198
16140,40.218716
16141,40.217068
16142,40.21528
16143,40.213715
16144,40.212616
16145,40.212154
16146,40.21193
16147,40.21167
16148,40.210407
16149,40.210224
16150,40.210163
16151,40.210342
16152,40.209972
16153,40.210106
16154,40.21044
16155,40.210537
16156,40.21045
16157,40.210815
16158,40.211372
16159,40.21184
16160,40.21217
16161,40.21246
16162,40.21233
16163,40.2122
16164,40.21195
16165,40.212215
16166,40.21275
16167,40.213314
16168,40.213997
16169,40.21447
16170,40.214863
16171,40.21481
16172,40.21482
16173,40.21485
16174,40.214767
16175,40.21436
16176,40.21437
16177,40.214596
16178,40.214657
16179,40.21474
16180,40.214542
16181,40.21455
16182,40.214413
16183,40.21437
16184,40.213203
16185,40.211918
16186,40.21125
16187,40.21211
16188,40.212223
16189,40.211803
16190,40.21174
16191,40.211506
16192,40.211433
16193,40.211174
16194,40.21109
16195,40.211784
16196,40.211464
16197,40.21148
16198,40.21168
16199,40.21126
16200,40.211895
16201,40.21204
16202,40.21192
16203,40.21131
16204,40.212265
16205,40.213062
16206,40.21381
16207,40.213787
16208,40.214867
16209,40.215885
16210,40.216675
16211,40.21682
16212,40.216934
16213,40.217434
16214,40.216934
16215,40.216427
16216,40.216194
16217,40.21626
16218,40.216618
16219,40.217438
16220,40.218025
16221,40.2184
16222,40.2188
16223,40.21925
16224,40.219883
16225,40.21989
16226,40.220257
16227,40.221104
16228,40.220997
16229,40.22194
16230,40.223038
16231,40.224846
16232,40.226627
16233,40.228813
16234,40.23132
16235,40.233475
16236,40.234795
16237,40.2362
16238,40.237724
16239,40.23818
16240,40.238716
16241,40.23962
16242,40.239983
16243,40.240795
16244,40.240147
16245,40.239513
16246,40.23958
16247,40.239212
16248,40.23958
16249,40.23935
16250,40.23956
16251,40.23982
16252,40.23992
16253,40.23979
16254,40.23976
16255,40.240032
16256,40.240353
16257,40.240963
16258,40.241135
16259,40.24171
16260,40.24216
16261,40.242542
16262,40.241615
16263,40.241966
16264,40.242752
16265,40.243988
16266,40.24608
16267,40.24801
16268,40.250072
16269,40.251705
16270,40.253513
16271,40.255623
16272,40.25742
16273,40.258793
16274,40.259975
16275,40.26129
16276,40.263176
16277,40.265343
16278,40.266907
16279,40.26792
16280,40.270054
16281,40.272606
16282,40.2747
16283,40.27535
16284,40.275867
16285,40.27467
16286,40.273224
16287,40.271828
16288,40.270405
16289,40.186268
16290,40.281006
16291,40.278324
16292,40.276157
16293,40.27477
16294,40.273552
16295,40.273365
16296,40.271587
16297,40.26691
16298,40.264397
16299,40.261417
16300,40.259293
16301,40.25778
16302,40.255405
16303,40.25341
16304,40.251133
16305,40.248665
16306,40.246185
16307,40.2437
16308,40.24184
16309,40.24048
16310,40.23853
16311,40.236866
16312,40.23537
16313,40.233555
16314,40.2319
16315,40.229862
16316,40.22839
16317,40.226776
16318,40.225204
16319,40.223976
16320,40.222454
16321,40.221313
16322,40.219734
16323,40.21819
16324,40.217117
16325,40.21574
16326,40.214233
16327,40.212822
16328,40.212044
16329,40.211834
16330,40.21083
16331,40.21033
16332,40.21052
16333,40.210106
16334,40.210278
16335,40.210518
16336,40.210606
16337,40.210754
16338,40.21096
16339,40.211372
16340,40.21161
16341,40.2119
16342,40.212196
16343,40.212997
16344,40.21196
16345,40.211872
16346,40.212093
16347,40.212616
16348,40.213108
16349,40.214054
16350,40.214447
16351,40.214836
16352,40.214947
16353,40.214954
16354,40.21465
16355,40.21443
16356,40.21467
16357,40.214405
16358,40.21427
16359,40.214657
16360,40.214394
16361,40.214508
16362,40.21441
16363,40.21454
16364,40.21424
16365,40.213577
16366,40.21359
16367,40.21258
16368,40.21158
16369,40.211792
16370,40.21176
16371,40.211567
16372,40.21141
16373,40.2113
16374,40.21161
16375,40.211975
16376,40.212402
16377,40.21245
16378,40.212784
16379,40.212902
16380,40.212257
16381,40.211685
16382,40.211426
16383,40.211773
16384,40.211857
16385,40.212105
16386,40.21266
16387,40.213303
16388,40.213737
16389,40.214783
16390,40.21569
16391,40.216843
16392,40.217396
16393,40.21758
16394,40.21772
16395,40.21809
16396,40.21837
16397,40.21802
16398,40.21765
16399,40.21746
16400,40.217926
16401,40.21805
16402,40.218403
16403,40.218388
16404,40.218716
16405,40.219193
16406,40.21923
16407,40.220062
16408,40.220867
16409,40.221104
16410,40.222847
16411,40.22375
16412,40.225796
16413,40.227535
16414,40.230083
16415,40.23248
16416,40.235405
16417,40.237705
16418,40.239212
16419,40.238785
16420,40.238983
16421,40.23967
16422,40.240456
16423,40.240566
16424,40.240383
16425,40.239872
16426,40.239597
16427,40.239723
16428,40.23906
16429,40.238976
16430,40.239246
16431,40.239708
16432,40.23985
16433,40.240414
16434,40.240116
16435,40.240166
16436,40.240364
16437,40.240685
16438,40.24112
16439,40.241665
16440,40.242157
16441,40.242672
16442,40.24268
16443,40.242054
16444,40.242584
16445,40.24329
16446,40.245792
16447,40.247715
16448,40.249397
16449,40.251644
16450,40.253105
16451,40.255116
16452,40.25707
16453,40.258656
16454,40.25984
16455,40.260857
16456,40.262196
16457,40.26433
16458,40.266384
16459,40.267704
16460,40.269085
16461,40.27123
16462,40.273705
16463,40.275784
16464,40.275867
16465,40.277737
16466,40.276375
16467,40.27432
16468,40.272766
16469,40.271915
16470,40.186573
16471,40.280907
16472,40.27854
16473,40.276875
16474,40.274315
16475,40.272995
16476,40.271828
16477,40.272007
16478,40.269794
16479,40.26723
16480,40.263954
16481,40.260612
16482,40.25847
16483,40.256535
16484,40.25443
16485,40.25234
16486,40.250206
16487,40.247936
16488,40.245365
16489,40.243263
16490,40.24121
16491,40.23981
16492,40.238422
16493,40.23646
16494,40.23504
16495,40.23362
16496,40.232113
16497,40.230774
16498,40.228928
16499,40.226982
16500,40.22547
16501,40.224297
16502,40.222797
16503,40.22163
16504,40.220314
16505,40.21899
16506,40.217537
16507,40.215992
16508,40.2146
16509,40.213337
16510,40.21238
16511,40.211796
16512,40.211025
16513,40.21108
16514,40.210953
16515,40.210876
16516,40.210484
16517,40.210712
16518,40.21081
16519,40.211006
16520,40.211346
16521,40.21124
16522,40.211555
16523,40.211807
16524,40.212997
16525,40.212055
16526,40.21221
16527,40.211933
16528,40.21252
16529,40.21336
16530,40.214046
16531,40.21454
16532,40.214893
16533,40.21486
16534,40.21481
16535,40.21454
16536,40.214462
16537,40.2143
16538,40.21444
16539,40.214043
16540,40.213585
16541,40.21383
16542,40.21417
16543,40.21414
16544,40.214348
16545,40.214626
16546,40.21536
16547,40.21455
16548,40.213554
16549,40.213085
16550,40.213017
16551,40.212128
16552,40.21213
16553,40.212677
16554,40.21217
16555,40.212368
16556,40.2127
16557,40.212875
16558,40.2135
16559,40.21421
16560,40.21414
16561,40.21353
16562,40.212887
16563,40.2127
16564,40.212425
16565,40.212063
16566,40.212193
16567,40.21219
16568,40.212936
16569,40.213894
16570,40.21456
16571,40.21599
16572,40.21615
16573,40.216995
16574,40.217525
16575,40.217827
16576,40.218376
16577,40.218513
16578,40.21832
16579,40.217754
16580,40.21844
16581,40.217983
16582,40.217915
16583,40.21787
16584,40.21797
16585,40.218006
16586,40.21843
16587,40.219143
16588,40.219955
16589,40.220924
16590,40.22251
16591,40.22415
16592,40.225075
16593,40.227642
16594,40.228977
16595,40.231728
16596,40.23482
16597,40.23816
16598,40.2405
16599,40.23987
16600,40.239574
16601,40.239777
16602,40.240543
16603,40.240936
16604,40.240593
16605,40.24066
16606,40.240448
16607,40.239876
16608,40.238964
16609,40.23931
16610,40.23916
16611,40.239502
16612,40.240124
16613,40.239964
16614,40.24032
16615,40.240143
16616,40.24052
16617,40.241066
16618,40.241276
16619,40.241493
16620,40.24145
16621,40.242493
16622,40.24284
16623,40.242332
16624,40.242886
16625,40.242893
16626,40.24362
16627,40.24708
16628,40.249012
16629,40.25086
16630,40.252567
16631,40.254143
16632,40.255936
16633,40.257866
16634,40.259342
16635,40.26045
16636,40.261875
16637,40.26328
16638,40.265327
16639,40.267216
16640,40.26852
16641,40.27004
16642,40.271957
16643,40.274323
16644,40.275887
16645,40.277004
16646,40.278976
16647,40.277702
16648,40.275513
16649,40.27424
16650,40.27396
16651,40.186768
16652,40.28063
16653,40.278736
16654,40.276474
16655,40.27433
16656,40.27266
16657,40.271656
16658,40.270813
16659,40.269505
16660,40.26775
16661,40.2658
16662,40.262894
16663,40.260067
16664,40.257668
16665,40.25565
16666,40.253647
16667,40.251644
16668,40.24967
16669,40.24722
16670,40.244843
16671,40.24243
16672,40.241035
16673,40.239742
16674,40.23777
16675,40.236607
16676,40.235077
16677,40.23371
16678,40.232216
16679,40.23072
16680,40.229282
16681,40.228127
16682,40.225666
16683,40.224102
16684,40.223064
16685,40.2217
16686,40.220333
16687,40.219006
16688,40.217743
16689,40.21658
16690,40.215492
16691,40.214077
16692,40.212765
16693,40.212353
16694,40.211853
16695,40.21253
16696,40.21238
16697,40.211105
16698,40.210735
16699,40.210983
16700,40.210957
16701,40.211067
16702,40.211235
16703,40.21154
16704,40.21153
16705,40.212772
16706,40.211823
16707,40.212154
16708,40.211872
16709,40.212624
16710,40.213387
16711,40.21401
16712,40.214596
16713,40.21481
16714,40.214973
16715,40.21455
16716,40.2146
16717,40.21418
16718,40.214157
16719,40.213837
16720,40.21366
16721,40.21318
16722,40.21335
16723,40.213436
16724,40.21375
16725,40.214264
16726,40.214294
16727,40.21591
16728,40.216473
16729,40.216496
16730,40.21575
16731,40.215904
16732,40.21467
16733,40.213985
16734,40.214626
16735,40.21469
16736,40.214184
16737,40.21351
16738,40.21444
16739,40.21525
16740,40.215313
16741,40.21526
16742,40.215008
16743,40.214146
16744,40.213764
16745,40.21339
16746,40.213295
16747,40.21322
16748,40.21345
16749,40.21323
16750,40.21354
16751,40.214195
16752,40.215076
16753,40.215557
16754,40.216328
16755,40.217155
16756,40.21767
16757,40.21805
16758,40.218575
16759,40.21844
16760,40.21784
16761,40.21745
16762,40.21719
16763,40.217552
16764,40.21768
16765,40.21817
16766,40.218723
16767,40.21929
16768,40.22009
16769,40.221153
16770,40.222393
16771,40.224113
16772,40.2259
16773,40.22671
16774,40.228905
16775,40.23145
16776,40.234165
16777,40.23732
16778,40.2411
16779,40.241074
16780,40.240337
16781,40.239895
16782,40.240757
16783,40.242016
16784,40.242977
16785,40.242332
16786,40.241432
16787,40.24025
16788,40.23964
16789,40.239384
16790,40.239574
16791,40.239708
16792,40.239582
16793,40.239513
16794,40.23935
16795,40.239574
16796,40.239998
16797,40.240364
16798,40.240677
16799,40.241726
16800,40.2421
16801,40.24266
16802,40.24307
16803,40.24375
16804,40.243813
16805,40.242645
16806,40.24339
