,G_x,G_y,G_z,X,Y,Z,azimuth,beta,dip,formation,index,kappa,n_points,polarity
50,0.411599711245,0.0993081090741,0.905937954374,789893.5053912858,6352832.386929857,230.0237887142857,76.0,14.139644950738784,25.050092505521523,Liassic,13.0,43.58171119005487,7.0,1
51,-0.0667651724168,0.0560226315522,0.996194698093,789458.6086360001,6351273.070546333,348.2825883333333,310.0,666,4.999999999342611,Liassic,16.0,666,3.0,1
52,0.207120524065,0.0181206978401,0.978147600735,789127.7123333333,6352822.137666668,327.04243900000006,85.0,666,11.999999999724416,Liassic,22.0,666,3.0,1
53,0.64034160877,0.0560226315522,0.76604444312,789397.6324,6352708.1122,266.5526094,85.0,666,39.99999999991087,Liassic,23.0,666,5.0,1
54,0.469846310394,-0.171010071662,0.866025403785,789215.7440000001,6352337.102000001,245.047332,110.0,0,29.999999999885404,Liassic,24.0,9999,1.0,1
55,0.433945645984,0.296995430411,0.850579150136,789637.8766666666,6352316.055,245.187829,56.0,44.87794303885954,31.725283081336833,Liassic,25.0,99.77521958757364,6.0,1
56,-0.251079158433,0.00629916562355,0.967946060849,786353.6431250001,6346038.407249999,363.46819899999997,271.0,9.468779327675863,14.546056935928691,Liassic,26.0,42.46826730114154,8.0,1
57,-0.000980936287978,-0.235406068646,0.971896610041,783976.1261428572,6347102.552142858,431.61183014285706,180.0,12.909440194017913,13.615680817186572,Liassic,27.0,54.59794546152795,7.0,1
58,-0.281045720725,-0.0805885636045,0.956304755964,792692.4961467499,6347588.383846,1.9637015000000133,254.0,0,16.999999999804043,Liassic,31.0,9999,4.0,1
59,-0.271653782273,0.323744370968,0.906307787038,792723.4175534,6349488.6852678,270.6835008,320.0,666,24.999999999864436,Liassic,39.0,666,5.0,1
60,-0.128143611834,0.0897271229813,0.987688340596,790840.2518505454,6349914.652438181,415.8515267272727,305.0,0,8.999999999633731,Liassic,40.0,9999,11.0,1
61,-0.236907533599,-0.215005709109,0.947442539458,790607.1685573333,6348197.8779586665,422.96504483333337,228.0,143.9014237346577,18.658448694602455,Liassic,41.0,276.17767756671367,6.0,1
62,-0.168302717619,0.259163458178,0.951056516296,792298.2115849999,6349786.500891001,333.7739124000001,327.0,0,17.999999999814598,Liassic,42.0,9999,5.0,1
63,-0.399317755023,0.300907511577,0.866025403785,791834.4687531998,6350129.3988810005,384.1126156,307.0,666,29.999999999885404,Liassic,44.0,666,5.0,1
64,-0.0390623406501,0.169197586124,0.984807753013,787298.8077214999,6348478.0611735,382.516744,347.0,0,9.999999999670067,Liassic,46.0,9999,6.0,1
65,0.0399700798542,0.137292321611,0.989723805485,788543.6873714667,6348354.899061865,418.46558933333347,16.0,19.486666425218953,8.221033140578145,Liassic,49.0,69.42220171645943,15.0,1
66,-0.270463724766,-0.235110528999,0.933580426498,791931.7639704,6348036.9577806,236.70313099999998,229.0,666,20.999999999840124,Liassic,51.0,666,5.0,1
67,-0.154057874009,-0.0271645597775,0.987688340596,792564.7783943334,6348247.644866667,202.11504366666668,260.0,0,8.999999999633731,Liassic,52.0,9999,3.0,1
68,-0.171477943757,-0.166680623492,0.970985522321,791703.5378102857,6349360.176819571,303.7390917142857,226.0,10.774406932232516,13.835686355760561,Liassic,53.0,55.75890605433281,6.0,1
69,0.129409522552,-0.482962913144,0.866025403785,791345.1503333333,6349937.4290000005,446.841198,165.0,666,29.999999999885404,Liassic,54.0,666,3.0,1
70,-0.57357643635,9.99894635718e-13,0.81915204429,791683.58221325,6349840.2053845,434.40173874999994,270.0,666,34.99999999990011,Liassic,55.0,666,4.0,1
71,0.203368321539,-0.352244265553,0.913545457644,789116.6062635999,6348352.83037,374.8621258,150.0,666,23.999999999859142,Liassic,57.0,666,5.0,1
72,-0.482962913144,-0.12940952255,0.866025403785,789613.8299,6348449.11792825,335.80111825,255.0,666,29.999999999885404,Liassic,58.0,666,4.0,1
73,0.212012149898,-0.148452505549,0.96592582629,787401.4754783848,6347066.318583001,458.4274269230768,125.0,0,14.999999999778625,Liassic,59.0,9999,13.0,1
74,-0.289495874532,0.0958867065654,0.952364362066,788948.6387727272,6346414.052999999,328.30769818181807,288.0,5.630372927315392,17.755907383975423,Liassic,60.0,47.284352128257844,22.0,1
75,0.155504397004,0.185322923794,0.970295726277,787712.8259902186,6348994.554005407,437.11390184375,40.0,0,13.99999999976317,Liassic,61.0,9999,30.0,1
76,1.00006123234e-12,-0.499999999999,0.866025403785,784276.9843195999,6347483.492563265,421.81760086666674,180.0,0,29.999999999885404,Triassic,6.0,9999,15.0,1
77,0.0191255588016,-0.20203671844,0.979191185317,782459.1657859999,6346969.431961999,269.04603605555553,175.0,14.625229093684936,11.708932091740296,Triassic,7.0,40.57867181174714,18.0,1
78,-0.0376171056274,-0.248953423779,0.967784658978,785939.4662,6345655.7266999995,311.32267089999993,189.0,17.446239250648237,14.582831465500504,Triassic,12.0,51.449984566136166,10.0,1
79,0.191117076141,0.026894981666,0.981198717472,787453.9345707827,6350067.600729347,316.83551526086956,82.0,13.638673829746981,11.127924407416026,Triassic,14.0,41.83468483632732,23.0,1
80,-0.162297925176,0.109394758323,0.980659048974,788760.8245587273,6350387.204053364,302.8302431818182,304.0,22.166407264442526,11.287012617196186,Triassic,15.0,57.616865637402036,11.0,1
81,-0.262002630228,0.219846310394,0.939692620787,786542.460479,6352710.178181666,515.1816156666667,310.0,666,19.999999999832475,Triassic,17.0,666,3.0,1
82,0.0163998975451,-0.00596907455006,0.999847695157,786349.01710625,6346698.2502379995,390.4640395,110.0,0,0.9999999967169997,Triassic,20.0,9999,4.0,1
83,0.0668733511051,-0.167494305617,0.983602365033,786136.4497437143,6346394.805757999,363.74605514285713,158.0,7.822280463267706,10.390189769382062,Triassic,21.0,46.63854444539703,7.0,1
84,-0.116912450065,0.0800732153316,0.989908965111,789586.7398,6352698.7975,224.036639,304.0,11.181709817312766,8.14650574964699,Triassic,23.0,53.15638817923369,10.0,1
85,0.409576022145,-0.286788218175,0.866025403785,789314.7226666667,6351944.441333334,249.1324573333333,125.0,0,29.999999999885404,Triassic,28.0,9999,3.0,1
86,0.242403876507,-0.519836790725,0.81915204429,791127.34560825,6349032.9857905,295.1122605,155.0,666,34.99999999990011,Triassic,29.0,666,4.0,1
87,0.467890938765,-0.248782025129,0.848048096157,791796.9486666666,6348387.120666667,223.32766,118.0,666,31.99999999989188,Triassic,30.0,666,3.0,1
88,0.150383733181,-0.0868240888325,0.984807753013,789428.9410000001,6352195.1274999995,226.404902,120.0,0,9.999999999670067,Triassic,35.0,9999,2.0,1
89,0.280009252583,0.0111437184138,0.959932620556,789514.2684925714,6352291.425281143,198.14641428571423,88.0,19.4848729205989,16.273986731584017,Triassic,36.0,68.16829233926822,7.0,1
90,0.0582216170811,0.217286033043,0.974370064786,790459.51563875,6349873.153956999,306.8164975,15.0,666,12.999999999745299,Triassic,37.0,666,4.0,1
91,-0.176748143036,-0.191850456553,0.965377385406,790555.8839716249,6350425.080328,369.2516677499999,223.0,32.67228328322772,15.12093426875804,Triassic,38.0,80.27270277770349,8.0,1
92,-0.12406557951,0.364263916673,0.922994870512,789356.0017405,6350125.3015324995,277.30738080000003,341.0,76.32878758033895,22.632085111283075,Triassic,40.0,160.3646966668566,10.0,1
93,-0.572790369778,-0.0300186712739,0.81915204429,791367.3898550001,6350437.745336667,394.63205466666665,267.0,666,34.99999999990011,Triassic,45.0,666,3.0,1
94,0.0449184849156,0.291266017155,0.955586959394,789970.4487211667,6350325.532177334,327.0533483333334,9.0,24.71174798095033,17.140105689501674,Triassic,46.0,74.39320372167144,6.0,1
95,0.179374123119,0.175451815956,0.968009082722,789760.3855433333,6350190.076353334,299.0403772222222,46.0,32.232358173012486,14.531673031426834,Triassic,47.0,71.97933917193261,9.0,1
96,-0.109381654946,0.408217893678,0.906307787038,790514.6595000001,6348562.362500001,371.9409075,345.0,666,24.999999999864436,Triassic,49.0,666,2.0,1
97,-0.0798264112836,-0.11400393016,0.990268068743,789355.8455,6348731.9455,261.3245,215.0,666,7.999999999588303,Triassic,51.0,666,2.0,1
98,-0.317115554827,-0.12812300077,0.939692620787,791711.95000475,6350175.243367749,385.17984325000003,248.0,666,19.999999999832475,Triassic,52.0,666,4.0,1
99,-0.157378695623,-0.073386890999,0.984807753013,791561.0217710001,6350348.982015333,373.5769333333333,245.0,666,9.999999999670067,Triassic,53.0,666,3.0,1
100,-0.198266891273,-0.166365675342,0.96592582629,789882.9890000001,6348347.774499999,346.9406685,230.0,666,14.999999999778625,Triassic,55.0,666,2.0,1
101,-0.197189837469,-0.442895626396,0.87461970714,789070.7306436667,6348745.815511334,238.785178,204.0,666,28.999999999881826,Triassic,56.0,666,3.0,1
102,-0.0769377918469,-0.211384845804,0.974370064786,789145.6052500001,6348656.74925,243.58473525,200.0,666,12.999999999745299,Triassic,57.0,666,4.0,1
103,-0.321283406243,-0.172320839939,0.931172648329,789805.5313333333,6348504.076666666,319.3632841111111,242.0,19.529058242301183,21.381646559794717,Triassic,59.0,43.361855971230625,6.0,1
716,-0.9254165783973234,-0.336824088832465,0.17364817766793042,783639.818,6352489.679,408.343143,250.0,,80.0,fault_NWSE,,10.0,,1
717,-0.8443743289408636,-0.41237630167438283,0.3420201433266688,784347.3740000001,6350359.261,316.354856,243.97,,70.0,fault_NWSE,,10.0,,1
718,-0.9361168066618591,-0.0818996083180894,0.3420201433266688,784714.333,6349361.863,404.256019,265.0,,70.0,fault_NWSE,,10.0,,1
719,-0.9106174280000568,-0.23194422040603874,0.3420201433266688,784621.048,6350057.44,357.440542,255.71,,70.0,fault_NWSE,,10.0,,1
715,0.5265407845193631,0.36868782649561227,0.766044443119978,786416.757671,6351490.966358,270.371423,55.0,,40.0,fault_NS,,10.0,,1
