X,Y,Z,azimuth,dip,polarity,G_x,G_y,G_z,formation,uncertainty
787448.887,6349973.522000001,273.372855,6.0,45.0,1,0.07391278520456672,0.7032331762544042,0.7071067811875476,Carboniferous,a
787520.850187,6349845.271267,289.171092,327.0,53.0,1,-0.4349680735198915,0.6697920967937465,0.6018150231530484,Carboniferous,a
787100.326973,6348600.445533998,388.700127,160.0,20.0,1,0.11697777844151105,-0.32139380484226965,0.9396926207869084,Carboniferous,a
787030.71,6348501.102000001,353.444126,305.0,83.0,1,-0.8130462091671605,0.5693010845733744,0.1218693434061475,Carboniferous,a
786946.2009999999,6348604.379,359.419594,128.0,55.0,1,0.6455006197396553,-0.5043203561019897,0.573576436352046,Carboniferous,a
786860.901,6348243.21,345.903109,128.0,45.0,1,0.5572077475242349,-0.43533840411708735,0.7071067811875476,Carboniferous,a
789635.448,6349378.681,230.761908,85.0,22.0,1,0.37318110223214174,0.032649115888333795,0.9271838545677874,Carboniferous,a
789739.8890000001,6349561.274,232.28904900000003,170.0,6.0,1,0.018151177161752685,-0.10294044103543694,0.9945218953692732,Carboniferous,a
789762.282,6349671.591,236.362979,154.0,21.0,1,0.15709816901562348,-0.3220989794347562,0.9335804264982016,Carboniferous,a
789081.458,6348899.727999999,223.585388,120.0,20.0,1,0.29619813272702383,-0.17101007166183427,0.9396926207869084,Carboniferous,a
788818.373,6349048.211,233.209967,224.578,13.0,1,-0.15788855668615942,-0.16023164642898005,0.9743700647862352,Carboniferous,a
789317.682,6348690.85,262.692115,330.0,90.0,1,-0.4999999999990005,0.8660254037854384,1.000061232339957e-12,Carboniferous,a
789837.715,6348581.571,326.1061,40.0,68.0,1,0.5959822936179371,0.7102640395415222,0.374606593416912,Carboniferous,a
789801.1159999999,6348683.27,314.716675,142.0,32.0,1,0.3262508760223023,-0.4175820787581274,0.8480480961574259,Carboniferous,a
787222.22,6350002.848999999,295.003464,120.0,80.0,1,0.8528685319534433,-0.4924038765051038,0.17364817766793042,Carboniferous,a
787289.344,6349959.089,294.345832,120.0,56.0,1,0.7179675985254509,-0.4145187862765207,0.5591929034717468,Carboniferous,a
786431.6,6351068.247,289.391305,120.0,30.0,1,0.4330127018932193,-0.24999999999899986,0.8660254037854387,Carboniferous,a
783754.4040000001,6352543.002,398.982934,250.0,80.0,1,-0.9254165783973234,-0.33682408883246506,0.17364817766793042,Carboniferous,a
779709.322,6350679.792,423.0616,120.0,10.0,1,0.1503837331814353,-0.08682408883246512,0.9848077530132081,Carboniferous,a
779852.682,6350710.494,436.731028,190.0,6.0,1,-0.0181511771597527,-0.10294044103543694,0.9945218953692732,Carboniferous,a
780168.162,6350833.381,443.058085,106.0,18.0,1,0.29704620008762384,-0.08517662723102698,0.9510565162961536,Carboniferous,a
780319.0329999999,6350900.853999999,448.449858,116.0,5.0,1,0.07833506268337696,-0.03820656289654474,0.9961946980927456,Carboniferous,a
780351.814,6351085.708,466.627993,198.0,30.0,1,-0.1545084971864736,-0.4755282581465768,0.8660254037854387,Carboniferous,a
780697.199,6351427.882,508.297093,120.0,16.0,1,0.2387089523704917,-0.13781867790749952,0.9612616959393188,Carboniferous,a
780731.3659999999,6351690.529,529.165786,138.0,42.0,1,0.4477357683671733,-0.4972609476831367,0.7431448254783942,Carboniferous,a
780625.2679999999,6351932.493,546.736989,140.0,14.0,1,0.15550439700434698,-0.18532292379193496,0.9702957262769965,Carboniferous,a
780561.4940000001,6352049.45,564.395375,300.0,12.0,1,-0.1800568059909554,0.1039558454098797,0.9781476007348056,Carboniferous,a
780030.5859999999,6351857.141,510.733947,80.0,10.0,1,0.17101007166383433,0.03015368960804582,0.9848077530132081,Carboniferous,a
781291.941,6352863.232999999,543.770123,110.0,26.0,1,0.4119341318041523,-0.149931762453638,0.898794046300167,Carboniferous,a
781202.322,6351887.681,574.615574,110.0,22.0,1,0.3520150515316796,-0.12812300076985073,0.9271838545677874,Carboniferous,a
782253.795,6352873.49,547.15273,227.0,9.0,1,-0.11440892506698755,-0.10668804861369173,0.9876883405961376,Carboniferous,a
783275.463,6352525.812000001,443.40764,101.0,15.0,1,0.2540638102676013,-0.049385001979328616,0.9659258262900684,Carboniferous,a
783515.657,6350786.8379999995,347.624769,158.0,28.0,1,0.1758671428418671,-0.4352864531923157,0.882947592859927,Carboniferous,a
783643.189,6350805.195,359.75497,114.0,60.0,1,0.7911535738313732,-0.35224426555264704,0.5000000000010001,Carboniferous,a
783490.567,6350812.06,349.448675,190.0,38.0,1,-0.10690849324903444,-0.6063081941306425,0.7880107536077219,Carboniferous,a
783438.8559999999,6351159.14,383.625108,35.0,20.0,1,0.19617469497001108,0.28016649959423545,0.9396926207869084,Carboniferous,a
783492.142,6350934.299,383.910667,244.0,22.0,1,-0.3366941758656344,-0.1642167219494831,0.9271838545677874,Carboniferous,a
783565.787,6350860.833,384.50533,320.0,30.0,1,-0.32139380484226976,0.3830222215604888,0.8660254037854387,Carboniferous,a
783289.782,6351683.815,447.744603,235.0,70.0,1,-0.7697511313190569,-0.5389855446947566,0.3420201433266688,Carboniferous,a
782778.264575,6351816.007682,488.089144,30.0,30.0,1,0.2500000000009999,0.4330127018932193,0.8660254037854387,Carboniferous,a
783214.848,6351613.938999999,450.877901,10.0,52.0,1,0.13683663134675172,0.7760390996098926,0.6156614753266583,Carboniferous,a
782386.474,6352189.7,517.0936820000002,35.0,30.0,1,0.2867882181765229,0.4095760221454958,0.8660254037854387,Carboniferous,a
781614.147,6352702.961,596.997653,170.0,22.0,1,0.0650497522896898,-0.3689154775244821,0.9271838545677874,Carboniferous,a
781494.069,6352728.072000001,597.152771,235.0,30.0,1,-0.40957602214349575,-0.2867882181745232,0.8660254037854387,Carboniferous,a
781438.525,6352701.8,603.570821,184.0,18.0,1,-0.02155593585360453,-0.30826424450678985,0.9510565162961536,Carboniferous,a
783297.316737,6351686.74225,447.443249,65.0,70.0,1,0.8516507396401464,0.3971312619681028,0.3420201433266688,Carboniferous,a
784213.444715,6351593.650478,471.975305,220.0,20.0,1,-0.21984631039195413,-0.2620026302283849,0.9396926207869084,Carboniferous,a
781253.306,6352763.851,574.323905,130.0,28.0,1,0.35963608187551405,-0.3017705036579469,0.882947592859927,Carboniferous,a
781126.872,6352848.884,580.7363389999998,170.0,34.0,1,0.09710282865297486,-0.5506975067663988,0.8290375725560417,Carboniferous,a
779858.545,6352453.818,570.926807,80.0,26.0,1,0.4317113040557361,0.07612235078268575,0.898794046300167,Carboniferous,a
779710.8929999999,6352197.517000001,560.797848,60.0,35.0,1,0.496731764893154,0.28678821817652306,0.8191520442899918,Carboniferous,a
791758.897,6348544.562999999,220.65045,35.0,40.0,1,0.36868782649561227,0.5265407845193631,0.766044443119978,Carboniferous,a
791218.8309999999,6348572.395,231.46082,90.0,0.0,1,1e-12,1e-12,1.000000000001,Carboniferous,a
790456.088,6348747.074,321.423018,103.0,20.0,1,0.33325418921108724,-0.076937791846949,0.9396926207869084,Carboniferous,a
790541.666,6348907.188999999,258.636679,214.0,10.0,1,-0.09710282865097483,-0.14396086369059852,0.9848077530132081,Carboniferous,a
790565.271,6348922.602000001,251.988577,175.0,5.0,1,0.007596123494895972,-0.08682408883246516,0.9961946980927456,Carboniferous,a
790556.0340000001,6348941.918,248.852977,225.0,22.0,1,-0.2648868624805833,-0.2648868624805833,0.9271838545677874,Carboniferous,a
790592.911,6348954.591,240.390133,195.0,15.0,1,-0.06698729810678067,-0.249999999999,0.9659258262900684,Carboniferous,a
790638.061148,6349006.321641,223.04124700000003,195.0,12.0,1,-0.05381150528210302,-0.20082727174730147,0.9781476007348056,Carboniferous,a
790607.3690000001,6349115.908,210.432453,186.0,22.0,1,-0.03915705153869597,-0.37255445930044495,0.9271838545677874,Carboniferous,a
790563.946,6349580.833,291.926467,70.0,12.0,1,0.19537308163756972,0.0711099862935722,0.9781476007348056,Carboniferous,a
790455.551524,6349826.980643,299.38949,70.0,22.0,1,0.3520150515316795,0.1281230007718508,0.9271838545677874,Carboniferous,a
789855.016012,6350149.656596,291.892606,85.0,40.0,1,0.6403416087697967,0.056022631552222105,0.766044443119978,Carboniferous,a
789636.1120000001,6349725.351,238.20422,152.0,18.0,1,0.14507469127760536,-0.2728458113348604,0.9510565162961536,Carboniferous,a
789760.6209999999,6349676.012,236.729923,152.0,25.0,1,0.1984072558022628,-0.37314977690117457,0.90630778703765,Carboniferous,a
789723.26,6349551.038,231.730606,150.0,15.0,1,0.12940952255226035,-0.22414386804101336,0.9659258262900684,Carboniferous,a
789699.845391,6349430.570145,237.556779,244.0,24.0,1,-0.3655724732072385,-0.17830160866527833,0.9135454576436008,Carboniferous,a
791044.199603,6349089.482135,236.989368,135.0,40.0,1,0.4545194776730436,-0.4545194776710436,0.766044443119978,Carboniferous,a
791003.103831,6349103.0663,234.459094,135.0,22.0,1,0.26488686248258325,-0.2648868624805833,0.9271838545677874,Carboniferous,a
790926.619892,6349133.542592,227.721232,53.0,17.0,1,0.23349842552563935,0.17595368424771768,0.9563047559640354,Carboniferous,a
789680.343874,6349380.505508,234.175539,185.0,60.0,1,-0.07547908730417313,-0.8627299156618209,0.5000000000010001,Carboniferous,a
789696.157,6349395.759,235.768754,235.0,45.0,1,-0.5792279653385691,-0.4055797876716391,0.7071067811875476,Carboniferous,a
789714.425,6349414.658,237.569021,135.0,36.0,1,0.41562693777845344,-0.41562693777645343,0.8090169943759474,Carboniferous,a
789732.064,6349431.667,239.041658,249.0,12.0,1,-0.1941022849863981,-0.07450888632385694,0.9781476007348056,Carboniferous,a
790962.964049,6350588.919407,407.115593,185.0,20.0,1,-0.02980901962520908,-0.3407186534206101,0.9396926207869084,Carboniferous,a
791011.8759999999,6350589.625,410.327468,190.0,15.0,1,-0.04494345552654781,-0.2548870022431788,0.9659258262900684,Carboniferous,a
791127.274056,6350593.436514,402.966037,185.0,25.0,1,-0.03683360849973477,-0.4210100716618344,0.90630778703765,Carboniferous,a
791364.805,6350594.728999999,376.022383,25.0,30.0,1,0.2113091308713497,0.4531538935193249,0.8660254037854387,Carboniferous,a
791682.244676,6350416.163178,336.375697,240.0,25.0,1,-0.3659981507696667,-0.2113091308693499,0.90630778703765,Carboniferous,a
783355.474,6347377.04,272.188225,110.0,30.0,1,0.4698463103939541,-0.17101007166183432,0.8660254037854387,Carboniferous,a
783490.765,6347538.826,244.625611,20.0,10.0,1,0.0593911746148847,0.16317591116753485,0.9848077530132081,Carboniferous,a
783061.485,6347494.271000001,230.880808,55.0,10.0,1,0.14224425972392404,0.0996005029260512,0.9848077530132081,Carboniferous,a
781973.0859999999,6350271.057,465.532418,60.0,5.0,1,0.07547908730617332,0.04357787137482909,0.9961946980927456,Carboniferous,a
781834.837,6350400.367000001,466.636187,31.0,5.0,1,0.04488852596310977,0.07470705275269786,0.9961946980927456,Carboniferous,a
781491.677,6350257.039,475.692651,342.0,14.0,1,-0.0747579770506992,0.23008139524553986,0.9702957262769965,Carboniferous,a
781327.9709999999,6350379.365,523.579973,335.0,20.0,1,-0.14454395845159893,0.30997551922044464,0.9396926207869084,Carboniferous,a
781563.985,6350409.079,506.157142,35.0,40.0,1,0.36868782649561227,0.5265407845193631,0.766044443119978,Carboniferous,a
781352.365,6350221.908,475.052023,0.0,50.0,1,1e-12,0.766044443119978,0.6427876096875393,Carboniferous,a
780976.713,6350305.958,518.107528,40.0,20.0,1,0.21984631039395414,0.2620026302303849,0.9396926207869084,Carboniferous,a
780634.693,6350383.794,466.381009,100.0,20.0,1,0.33682408883446513,-0.059391174612884685,0.9396926207869084,Carboniferous,a
780441.298,6350205.775,448.328218,120.0,20.0,1,0.29619813272702383,-0.17101007166183427,0.9396926207869084,Carboniferous,a
780369.444,6350203.748,428.109065,102.0,10.0,1,0.16985354835770552,-0.03610348622515416,0.9848077530132081,Carboniferous,a
780358.9240000001,6350089.174,424.1017690000001,125.0,20.0,1,0.28016649959423545,-0.1961746949680111,0.9396926207869084,Carboniferous,a
780565.411,6349242.9520000005,393.319253,20.0,5.0,1,0.029809019627209155,0.08189960832008934,0.9961946980927456,Carboniferous,a
780702.354,6348965.824,367.086372,10.0,5.0,1,0.015134435902338619,0.08583165117843129,0.9961946980927456,Carboniferous,a
780792.873,6348821.432,351.807058,50.0,10.0,1,0.13302222156048898,0.11161889704994966,0.9848077530132081,Carboniferous,a
780838.113,6348782.0139999995,346.20841,40.0,10.0,1,0.11161889704994964,0.13302222156048898,0.9848077530132081,Carboniferous,a
781029.618,6348861.135,323.28375,330.0,30.0,1,-0.24999999999900016,0.4330127018932191,0.8660254037854387,Carboniferous,a
781176.277,6348948.574,308.139952,34.0,20.0,1,0.1912552369927617,0.28354754938863985,0.9396926207869084,Carboniferous,a
779788.681,6348573.101,235.247046,46.0,30.0,1,0.3596699001703255,0.3473291852304985,0.8660254037854387,Carboniferous,a
780140.559,6349046.435,309.201598,160.0,12.0,1,0.07110998629357221,-0.1953730816355697,0.9781476007348056,Carboniferous,a
780039.314,6349156.256,330.0914640000001,68.0,28.0,1,0.43528645319431575,0.17586714284186702,0.882947592859927,Carboniferous,a
780048.19,6349589.686000001,357.497795,78.0,10.0,1,0.1698535483577055,0.03610348622715418,0.9848077530132081,Carboniferous,a
780029.0090000001,6349779.435,361.516896,74.0,40.0,1,0.6178871078164209,0.177176277086927,0.766044443119978,Carboniferous,a
780181.103,6350066.911,372.458132,132.0,28.0,1,0.34888536259412034,-0.31413779147416393,0.882947592859927,Carboniferous,a
780225.3409999999,6350230.801,383.374139,116.0,10.0,1,0.15607394823873694,-0.07612235078068573,0.9848077530132081,Carboniferous,a
780452.907,6350422.581,400.758513,102.0,20.0,1,0.3345461825976352,-0.07110998629157217,0.9396926207869084,Carboniferous,a
780576.125,6350529.706,409.48131,320.0,21.0,1,-0.23035447767549,0.27452577634211944,0.9335804264982016,Carboniferous,a
780613.627,6350844.616,403.187239,324.0,14.0,1,-0.14219812243912408,0.195718924852533,0.9702957262769965,Carboniferous,a
780270.074,6350794.679,430.066607,324.0,20.0,1,-0.20103439623278607,0.2767001083700212,0.9396926207869084,Carboniferous,a
779849.502,6350709.342,436.822246,330.0,18.0,1,-0.15450849718647386,0.2676165673308173,0.9510565162961536,Carboniferous,a
779669.3709999999,6350681.509,415.382473,70.0,20.0,1,0.3213938048442696,0.116977778441511,0.9396926207869084,Carboniferous,a
781990.218,6349199.095,426.650928,166.0,8.0,1,0.033669020401742966,-0.13503906507312927,0.9902680687425705,Carboniferous,a
781866.072,6348670.833,451.16964800000005,24.0,20.0,1,0.13911212496158654,0.31245094835843595,0.9396926207869084,Carboniferous,a
781828.7409999999,6349023.67,417.559796,108.0,20.0,1,0.3252804860150796,-0.10569003670518684,0.9396926207869084,Carboniferous,a
782130.577,6348296.505,434.178981,295.0,10.0,1,-0.15737869562326262,0.07338689100103828,0.9848077530132081,Carboniferous,a
782130.3609999999,6348067.62,420.346173,212.0,8.0,1,-0.0737505072608114,-0.11802548330436954,0.9902680687425705,Carboniferous,a
782201.189,6347966.323,405.421419,176.0,19.0,1,0.022710486419314054,-0.3247750867948973,0.9455185756003168,Carboniferous,a
782067.64,6348405.682,438.120222,14.0,16.0,1,0.06668271161832855,0.26744974835225044,0.9612616959393188,Carboniferous,a
781944.583,6348715.183999999,465.119454,0.0,10.0,1,1e-12,0.17364817766793034,0.9848077530132081,Carboniferous,a
782032.9090000001,6348741.887,475.542509,74.0,5.0,1,0.08377947708537774,0.024023378476231098,0.9961946980927456,Carboniferous,a
782161.676,6348730.23,484.118377,20.0,14.0,1,0.08274216140761582,0.2273322201025467,0.9702957262769965,Carboniferous,a
782313.757,6348952.207,487.399367,336.0,14.0,1,-0.09839849970174304,0.22100664883036397,0.9702957262769965,Carboniferous,a
782317.295,6349476.681,465.567645,302.0,20.0,1,-0.2900495313934813,0.1812430627050736,0.9396926207869084,Carboniferous,a
782120.079,6349777.432,441.316831,58.0,20.0,1,0.2900495313954813,0.18124306270507365,0.9396926207869084,Carboniferous,a
781755.196,6349212.71,340.930849,98.0,20.0,1,0.33869162680282505,-0.04760000393643932,0.9396926207869084,Carboniferous,a
781196.3509999999,6348319.964,275.665055,132.0,85.0,1,0.7403169350558957,-0.6665843623846094,0.08715574274865814,Carboniferous,a
780929.603,6348126.541,246.564473,86.0,14.0,1,0.2413325860219389,0.016875618359527226,0.9702957262769965,Carboniferous,a
780969.984,6347905.955,239.675745,84.0,12.0,1,0.20677272882230044,0.02173268953755988,0.9781476007348056,Carboniferous,a
780271.777,6348464.79,210.886207,20.0,5.0,1,0.029809019627209155,0.08189960832008934,0.9961946980927456,Carboniferous,a
779950.428,6348417.377,217.609368,116.0,30.0,1,0.4493970231505834,-0.21918557339353872,0.8660254037854387,Carboniferous,a
779495.137,6348474.953,226.000071,66.0,24.0,1,0.3715724127396971,0.1654346968215709,0.9135454576436008,Carboniferous,a
781717.589,6347984.482999999,296.9565330000001,142.0,14.0,1,0.14894199115947135,-0.19063705526446087,0.9702957262769965,Carboniferous,a
781774.682,6347586.345,302.1851660000001,216.0,10.0,1,-0.10206783791908483,-0.14048432677378686,0.9848077530132081,Carboniferous,a
781919.985,6347718.226,340.998853,190.0,10.0,1,-0.030153689606045826,-0.17101007166183432,0.9848077530132081,Carboniferous,a
781819.2059999999,6347788.028,334.36192,118.0,10.0,1,0.1533222404763554,-0.08152288134321582,0.9848077530132081,Carboniferous,a
781722.072,6347823.433999999,329.4915180000001,124.0,5.0,1,0.07225538540275021,-0.048736872840212435,0.9961946980927456,Carboniferous,a
781884.045,6347963.308999999,351.826452,340.0,10.0,1,-0.05939117461288467,0.16317591116753485,0.9848077530132081,Carboniferous,a
781656.709,6348243.687000001,367.093962,0.0,10.0,1,1e-12,0.17364817766793034,0.9848077530132081,Carboniferous,a
781498.766,6348224.977999999,369.770736,350.0,10.0,1,-0.03015368960604581,0.17101007166383433,0.9848077530132081,Carboniferous,a
781398.234,6348214.791,357.597521,0.0,10.0,1,1e-12,0.17364817766793034,0.9848077530132081,Carboniferous,a
781345.765,6348318.556,331.232257,70.0,10.0,1,0.1631759111675348,0.059391174614884724,0.9848077530132081,Carboniferous,a
780710.2840000001,6348283.726,212.909858,180.0,5.0,1,1.0000106735001383e-12,-0.08715574274665816,0.9961946980927456,Carboniferous,a
779870.979,6348571.921,231.801058,45.0,10.0,1,0.12278780396997285,0.12278780396997285,0.9848077530132081,Carboniferous,a
779475.0009999999,6348614.694,246.806902,75.0,24.0,1,0.39287742804603415,0.10527118957008344,0.9135454576436008,Carboniferous,a
779635.157,6349406.685,276.635084,92.0,40.0,1,0.6423960408432582,-0.022432964063663848,0.766044443119978,Carboniferous,a
779646.9820000001,6349482.387,276.971255,92.0,50.0,1,0.7655777895430581,-0.026734565515599957,0.6427876096875393,Carboniferous,a
786965.3929999999,6348321.842,335.753493,123.977,60.0,1,0.7181619412214288,-0.48398701034380803,0.5000000000010001,Carboniferous,a
784833.0090000001,6348912.26,401.701459,300.0,30.0,1,-0.4330127018912193,0.25000000000100003,0.8660254037854387,Carboniferous,a
784576.639328,6349987.65758,344.855179,290.0,15.0,1,-0.2432103468006939,0.08852132690237692,0.9659258262900684,Carboniferous,a
784583.983,6349951.972,347.713662,295.0,15.0,1,-0.2345697160088044,0.10938165494761504,0.9659258262900684,Carboniferous,a
783346.7990000001,6347344.106000001,273.542618,130.0,20.0,1,0.2620026302303849,-0.21984631039195415,0.9396926207869084,Carboniferous,a
785135.4559999999,6347902.223999999,390.117452,285.0,45.0,1,-0.6830127018912195,0.18301270189321897,0.7071067811875476,Carboniferous,a
785219.998,6347899.406,384.324941,230.0,49.0,1,-0.578141080097311,-0.4851179670779273,0.6560590289915073,Carboniferous,a
785209.431,6348110.057999999,378.871587,160.0,25.0,1,0.14454395845359908,-0.3971312619661028,0.90630778703765,Carboniferous,a
784434.277,6349635.477000001,364.972959,225.0,70.0,1,-0.6644630243876746,-0.6644630243876748,0.3420201433266688,Carboniferous,a
784439.323,6349717.482999999,362.856666,345.0,10.0,1,-0.04494345552654777,0.16773125949752066,0.9848077530132081,Carboniferous,a
784467.079,6349790.656,357.299691,345.0,3.0,1,-0.013545542218326028,0.05055265177959405,0.9986295347555738,Carboniferous,a
784584.4090000001,6349824.72,334.838484,0.0,45.0,1,1e-12,0.7071067811875476,0.7071067811875476,Carboniferous,a
784663.891,6349802.011,338.5009560000001,45.0,30.0,1,0.3535533905942737,0.3535533905942737,0.8660254037854387,Carboniferous,a
784480.9559999999,6349863.83,341.999838,345.0,15.0,1,-0.06698729810678064,0.25000000000100003,0.9659258262900684,Carboniferous,a
784161.767,6350283.949,334.509462,230.0,45.0,1,-0.5416752204187019,-0.4545194776710438,0.7071067811875476,Carboniferous,a
784363.691682,6349588.485515,371.770332,340.0,40.0,1,-0.21984631039195407,0.6040227735560536,0.766044443119978,Carboniferous,a
784282.435,6349131.727000001,395.918286,290.0,10.0,1,-0.1631759111655348,0.05939117461488475,0.9848077530132081,Carboniferous,a
784179.812635,6349422.18,395.848463,120.0,28.0,1,0.40657429972796255,-0.2347357813919453,0.882947592859927,Carboniferous,a
783671.839,6349534.668,387.943114,150.0,55.0,-1,-0.4095760221434959,0.7094064799172225,-0.5735764363500461,Carboniferous,a
783490.392,6349337.056,416.283545,70.0,40.0,-1,-0.6040227735540536,-0.2198463103919542,-0.7660444431179779,Carboniferous,a
783417.422,6349226.851,415.641926,120.0,60.0,-1,-0.749999999999,0.4330127018932191,-0.4999999999990001,Carboniferous,a
783294.7729999999,6349066.874,406.141989,143.0,50.0,-1,-0.4610170542701456,0.6117902945502195,-0.6427876096855394,Carboniferous,a
783917.453329,6348133.443792,379.009029,288.0,25.0,1,-0.40193385173282303,0.1305962250120757,0.90630778703765,Carboniferous,a
785092.663,6347784.765,392.609977,170.0,45.0,1,0.1227878039699728,-0.6963642403190191,0.7071067811875476,Carboniferous,a
785006.7320000001,6347797.402000001,402.804127,210.0,25.0,1,-0.21130913086934974,-0.3659981507696668,0.90630778703765,Carboniferous,a
784556.89,6347943.34,398.015046,190.0,20.0,1,-0.05939117461288475,-0.3368240888324652,0.9396926207869084,Carboniferous,a
784499.3659999999,6347954.547,382.489721,120.0,40.0,1,0.5566703992274193,-0.3213938048422695,0.766044443119978,Carboniferous,a
784490.4759999999,6348184.497,371.866168,200.0,30.0,1,-0.1710100716618343,-0.4698463103919542,0.8660254037854387,Carboniferous,a
784488.0279999999,6348233.08,368.451912,118.0,30.0,1,0.44147379643046336,-0.23473578139194545,0.8660254037854387,Carboniferous,a
784080.67,6348264.511,369.09338,175.0,50.0,1,0.06676517241875074,-0.7631294127367697,0.6427876096875393,Carboniferous,a
784105.0859999999,6348332.708,363.844768,270.0,15.0,1,-0.2588190451015208,9.999524557127284e-13,0.9659258262900684,Carboniferous,a
785755.1823560002,6347374.016955,375.998813,208.0,48.0,1,-0.34888536259212044,-0.6561579347998325,0.6691306063598582,Carboniferous,a
786266.301,6347683.605,350.834138,125.0,28.0,1,0.38456859039261015,-0.2692778259498877,0.882947592859927,Carboniferous,a
785603.48,6347298.052999999,393.13748,235.0,8.0,1,-0.11400393016047583,-0.07982641128359871,0.9902680687425705,Carboniferous,a
786520.829,6345849.066000001,362.733703,125.0,28.0,1,0.38456859039261015,-0.2692778259498877,0.882947592859927,Carboniferous,a
786584.2109999999,6345883.637999999,358.155271,175.0,10.0,1,0.015134435902338626,-0.17298739392408946,0.9848077530132081,Carboniferous,a
786670.6140000001,6345928.887,355.298982,95.0,30.0,1,0.4980973490468727,-0.04357787137282911,0.8660254037854387,Carboniferous,a
786606.656,6345912.401000001,360.14767,95.0,20.0,1,0.34071865342261004,-0.029809019625209182,0.9396926207869084,Carboniferous,a
786224.9720000001,6346888.062999999,400.941691,120.0,70.0,1,0.8137976813503737,-0.469846310391954,0.3420201433266688,Carboniferous,a
786072.5279999999,6346911.516,375.101933,85.0,50.0,1,0.7631294127387697,0.06676517241875067,0.6427876096875393,Carboniferous,a
786171.035,6346601.475,342.335348,105.0,10.0,1,0.16773125949752066,-0.0449434555265478,0.9848077530132081,Carboniferous,a
785678.003832,6347368.550289,384.767443,265.0,70.0,1,-0.9361168066618591,-0.0818996083180894,0.3420201433266688,Carboniferous,a
785629.392,6347427.586,390.186018,55.0,30.0,1,0.4095760221454958,0.2867882181765229,0.8660254037854387,Carboniferous,a
785086.912,6347671.761,386.57814,235.0,30.0,1,-0.40957602214349575,-0.2867882181745232,0.8660254037854387,Carboniferous,a
783024.102741,6348977.34578,440.125051,240.0,20.0,1,-0.29619813272502377,-0.1710100716618345,0.9396926207869084,Carboniferous,a
783039.82598,6348998.372086,440.746391,260.0,15.0,1,-0.2548870022431788,-0.04494345552654778,0.9659258262900684,Carboniferous,a
783058.561492,6349017.487717,440.673002,265.0,40.0,1,-0.6403416087677968,-0.056022631550222184,0.766044443119978,Carboniferous,a
783080.629692,6349034.086301,441.776058,285.0,70.0,1,-0.9076733711893687,0.2432103468026935,0.3420201433266688,Carboniferous,a
783099.2388630002,6349051.02003,445.226615,265.0,70.0,1,-0.9361168066618591,-0.0818996083180894,0.3420201433266688,Carboniferous,a
783107.378665,6349060.068256,446.850571,270.0,70.0,1,-0.9396926207849085,9.998273812659655e-13,0.3420201433266688,Carboniferous,a
783127.0634270002,6349075.162089,446.641439,290.0,80.0,1,-0.9254165783973232,0.3368240888344654,0.17364817766793042,Carboniferous,a
783137.331782,6349085.112719,446.692089,290.0,80.0,1,-0.9254165783973232,0.3368240888344654,0.17364817766793042,Carboniferous,a
783154.325675,6349101.638569,447.40112,285.0,90.0,1,-0.9659258262880684,0.2588190451035203,1.000061232339957e-12,Carboniferous,a
783169.15982,6349109.920862,446.685963,110.0,60.0,-1,-0.8137976813483737,0.2961981327270238,-0.4999999999990001,Carboniferous,a
783183.70918,6349122.88426,447.591693,95.0,90.0,1,0.9961946980927456,-0.08715574274665823,1.000061232339957e-12,Carboniferous,a
783200.383675,6349129.245995,445.809851,115.0,80.0,-1,-0.8925389352880301,0.4161977407277833,-0.1736481776659304,Carboniferous,a
783237.333,6349158.794,447.11048,145.0,58.0,-1,-0.486420404846692,0.6946803316229239,-0.5299192642322049,Carboniferous,a
783248.359,6349171.766,448.784375,145.0,28.0,-1,-0.2692778259498876,0.3845685903926103,-0.8829475928579269,Carboniferous,a
783290.5190000001,6349223.006,453.003352,145.0,28.0,-1,-0.2692778259498876,0.3845685903926103,-0.8829475928579269,Carboniferous,a
783310.6259999999,6349255.437000001,454.663571,115.0,50.0,-1,-0.6942720440138841,0.3237443709680645,-0.6427876096855394,Carboniferous,a
783327.2729999999,6349280.805,454.598154,130.0,60.0,-1,-0.6634139481679384,0.5566703992274193,-0.4999999999990001,Carboniferous,a
783350.335,6349315.397000001,453.059698,120.0,60.0,-1,-0.749999999999,0.4330127018932191,-0.4999999999990001,Carboniferous,a
783360.425,6349345.666,455.30093099999993,130.0,80.0,-1,-0.7544065067344891,0.633022221560489,-0.1736481776659304,Carboniferous,a
783669.229285,6348762.708254,413.013233,130.0,20.0,1,0.2620026302303849,-0.21984631039195415,0.9396926207869084,Carboniferous,a
784035.635,6348209.7129999995,373.714685,310.0,55.0,1,-0.6275068715961333,0.5265407845193631,0.573576436352046,Carboniferous,a
784090.2679999999,6348292.2979999995,369.558047,280.0,3.0,1,-0.05154085546835877,0.009088043429043385,0.9986295347555738,Carboniferous,a
783153.505,6349478.741,532.046738,112.62,15.0,1,0.23890965314777005,-0.09954634971143647,0.9659258262900684,Carboniferous,a
789863.667877,6350167.078558,294.372829,82.0,38.0,1,0.6096699001703256,0.0856835166637207,0.7880107536077219,Carboniferous,a
789829.217508,6350176.860002,295.908386,90.0,25.0,1,0.4226182617416994,1.000025877905075e-12,0.90630778703765,Carboniferous,a
