X,Y,Z,azimuth,dip,polarity,formation
787457.857812,6349466.493138,341.938720,15.000000,13.000000,1,Triassic
787500.276219,6349468.762465,353.739952,105.000000,28.000000,1,Triassic
787115.994000,6348631.166000,398.665943,170.000000,25.000000,1,Triassic
787109.524000,6348405.525000,359.320282,105.000000,25.000000,1,Triassic
789393.993000,6348774.152000,259.806343,215.000000,8.000000,1,Triassic
789577.447000,6348625.646000,286.877075,215.000000,60.000000,1,Triassic
789706.666000,6348527.484000,295.894279,260.000000,30.000000,1,Triassic
789759.715000,6348504.906000,302.974021,250.000000,40.000000,1,Triassic
789826.668000,6348515.859000,326.478007,250.000000,43.000000,1,Triassic
789867.420000,6348515.328000,340.704213,250.000000,43.000000,1,Triassic
789974.337000,6348356.854000,347.708556,135.000000,25.000000,1,Triassic
789858.144000,6348437.419000,327.629945,245.000000,20.000000,1,Triassic
789317.698000,6348689.739000,262.842657,125.000000,43.000000,1,Triassic
789197.921000,6348685.822000,248.404516,165.000000,15.000000,1,Triassic
789145.629000,6348655.083000,243.580710,290.000000,15.000000,1,Triassic
789071.095000,6348728.473000,238.395398,200.000000,15.000000,1,Triassic
789076.087049,6348767.196733,237.381558,200.000000,45.000000,1,Triassic
786103.907000,6346223.972000,357.340232,180.000000,43.000000,1,Triassic
786118.365206,6346287.358306,367.113932,210.000000,25.000000,1,Triassic
786166.300000,6346333.419000,375.268951,135.000000,20.000000,1,Triassic
786384.859000,6346658.919000,392.892967,40.000000,8.000000,1,Triassic
786387.518425,6346696.852952,393.429363,310.000000,20.000000,1,Triassic
786341.260000,6346808.320000,402.210381,210.000000,10.000000,1,Triassic
786270.076000,6346520.683000,384.298976,130.000000,10.000000,1,Triassic
786180.918000,6346378.355000,381.367031,110.000000,15.000000,1,Triassic
787454.347000,6350789.132000,300.624608,130.000000,13.000000,1,Triassic
787590.864842,6350773.018459,298.441869,330.000000,15.000000,1,Triassic
787614.763983,6350825.903474,315.744989,350.000000,15.000000,1,Triassic
787396.121000,6350783.880000,288.057176,0.000000,20.000000,1,Triassic
789513.754000,6352266.885000,238.883434,30.000000,17.000000,1,Triassic
789481.786000,6352325.318000,209.060328,70.000000,15.000000,1,Triassic
789462.575000,6352385.043000,206.351336,70.000000,16.000000,1,Triassic
787519.265000,6350830.032000,320.978546,55.000000,18.000000,1,Triassic
789563.811000,6352789.802000,229.515044,350.000000,10.000000,1,Triassic
786729.394000,6352615.759000,473.280986,240.000000,25.000000,1,Triassic
789668.634448,6352130.826968,77.047582,112.402130,3.920571,1,Triassic
